Time;V ph.angle phase A;V ph.angle phase B;V ph.angle phase C
2019-03-19T05:07:10+01:00;-2.464078;1.728168;-2.712996
2019-03-19T05:07:16+01:00;1.368079;-0.723449;0.0748
2019-03-19T05:07:17+01:00;0.406292;-1.687639;-0.361768
2019-03-19T05:07:24+01:00;-2.373643;1.816148;2.298979
2019-03-19T05:07:25+01:00;2.802195;0.710001;0.899944
2019-03-19T05:07:26+01:00;1.216339;-0.875744;0.648659
2019-03-19T05:07:29+01:00;-2.794311;1.396748;2.470502
2019-03-19T05:07:30+01:00;2.068717;-0.023126;2.028639
2019-03-19T05:07:31+01:00;0.997533;-1.09503;-1.877057
2019-03-19T05:07:32+01:00;0.078596;-2.014358;-1.776992
2019-03-19T05:07:35+01:00;0.837623;-1.255306;0.198663
2019-03-19T05:07:36+01:00;-0.432744;-2.52773;-1.606325
2019-03-19T05:07:41+01:00;null;-2.832441;2.870061
2019-03-19T05:07:42+01:00;-1.702438;2.487856;-1.251472
2019-03-19T05:07:43+01:00;2.680163;0.590279;-1.515758
2019-03-19T05:07:48+01:00;1.721808;-0.370476;0.380571
2019-03-19T05:07:49+01:00;0.927065;-1.165608;-0.284242
2019-03-19T05:07:54+01:00;-0.599736;-2.693147;-2.049585
2019-03-19T05:07:55+01:00;-1.824119;2.366922;-1.705153
2019-03-19T05:07:56+01:00;-2.963098;1.229003;-1.514154
2019-03-19T05:07:59+01:00;-0.694792;-2.787858;0.108128
2019-03-19T05:08:00+01:00;-2.254549;1.936548;1.657561
2019-03-19T05:08:01+01:00;2.817531;0.725622;-2.695419
2019-03-19T05:08:02+01:00;1.479958;-0.611895;0.823786
2019-03-19T05:08:05+01:00;2.412529;0.320673;-2.503122
2019-03-19T05:08:06+01:00;1.193855;-0.898103;-0.076242
2019-03-19T05:08:12+01:00;-1.378568;2.812844;-2.271294
2019-03-19T05:08:13+01:00;-2.564288;1.628696;-2.98843
2019-03-19T05:08:16+01:00;-2.124957;2.06541;-1.883494
2019-03-19T05:08:17+01:00;3.001321;0.907309;-2.766143
2019-03-19T05:08:18+01:00;2.126679;0.035967;-0.778257
2019-03-19T05:08:19+01:00;0.590086;-1.504201;-1.276569
2019-03-19T05:08:22+01:00;2.405008;0.313497;1.182436
2019-03-19T05:08:23+01:00;1.137832;-0.9552;-0.965422
2019-03-19T05:08:29+01:00;0.147645;-1.944798;-0.032259
2019-03-19T05:08:30+01:00;1.689292;-0.402837;-1.837713
2019-03-19T05:08:35+01:00;1.429431;-0.662743;0.314978
2019-03-19T05:08:36+01:00;0.018117;-2.07557;2.983119
2019-03-19T05:08:39+01:00;-2.17822;2.012805;1.924567
2019-03-19T05:08:40+01:00;3.027996;0.933961;0.904888
2019-03-19T05:08:41+01:00;1.754871;-0.337042;-1.6381
2019-03-19T05:08:42+01:00;0.447493;-1.646145;-0.710595
2019-03-19T05:08:43+01:00;-1.18007;3.012412;2.654075
2019-03-19T05:08:46+01:00;0.607554;-1.486448;2.013148
2019-03-19T05:08:47+01:00;-0.846459;-2.94054;-1.255103
2019-03-19T05:08:48+01:00;-1.817761;2.372972;2.647959
2019-03-19T05:08:49+01:00;-2.748765;1.443364;2.786556
2019-03-19T05:08:52+01:00;-1.444044;2.746876;-0.856777
2019-03-19T05:08:53+01:00;-3.123096;1.067082;2.938659
2019-03-19T05:08:54+01:00;1.60504;-0.486779;null
2019-03-19T05:08:56+01:00;-1.674355;2.516304;-1.97065
2019-03-19T05:08:57+01:00;-3.027307;1.163908;3.078819
2019-03-19T05:08:58+01:00;1.747906;-0.343585;0.008744
2019-03-19T05:08:59+01:00;0.437944;-1.655864;-2.037374
2019-03-19T05:09:00+01:00;-1.315203;2.877697;-0.170883
2019-03-19T05:09:03+01:00;-1.374679;2.816648;-2.812346
2019-03-19T05:09:04+01:00;-2.654692;1.538717;-2.973865
2019-03-19T05:09:05+01:00;2.682513;0.591649;1.555069
2019-03-19T05:09:06+01:00;1.773585;-0.31857;-2.564763
2019-03-19T05:09:09+01:00;-2.398809;1.7921;1.958446
2019-03-19T05:09:10+01:00;3.078046;0.98524;-2.529328
2019-03-19T05:09:11+01:00;1.727836;-0.364825;0.122226
2019-03-19T05:09:12+01:00;0.805885;-1.286916;-2.240593
2019-03-19T05:09:13+01:00;-0.118915;-2.211604;2.919232
2019-03-19T05:09:16+01:00;-0.045778;-2.138587;3.044779
2019-03-19T05:09:17+01:00;-1.017783;-3.10903;-0.063372
2019-03-19T05:09:18+01:00;-2.031326;2.159338;-1.987451
2019-03-19T05:09:19+01:00;2.754764;0.663765;-0.987912
2019-03-19T05:09:22+01:00;-2.208943;1.981357;-2.471082
2019-03-19T05:09:23+01:00;2.416002;0.324608;1.17822
2019-03-19T05:09:26+01:00;null;null;0.188101
2019-03-19T05:09:27+01:00;1.783869;-0.308709;-0.531122
2019-03-19T05:09:28+01:00;0.300964;-1.793109;-1.803684
2019-03-19T05:09:29+01:00;-1.1453;3.046777;-2.480709
2019-03-19T05:09:30+01:00;-2.384667;1.805699;2.134094
2019-03-19T05:09:33+01:00;-2.02621;2.16387;-2.008594
2019-03-19T05:09:34+01:00;2.797748;0.707334;2.170623
2019-03-19T05:09:36+01:00;null;-0.540226;0.022457
2019-03-19T05:09:37+01:00;-0.47512;-2.571089;2.646882
2019-03-19T05:09:38+01:00;-1.948528;2.241294;2.979978
2019-03-19T05:09:39+01:00;-3.036318;1.154517;2.50703
2019-03-19T05:09:40+01:00;1.915265;-0.177724;-2.326044
2019-03-19T05:09:41+01:00;0.81826;-1.275634;null
2019-03-19T05:09:43+01:00;2.849127;0.755435;1.56802
2019-03-19T05:09:44+01:00;1.270724;-0.822783;0.858772
2019-03-19T05:09:45+01:00;0.212906;-1.881672;-1.379433
2019-03-19T05:09:46+01:00;-0.817007;-2.912085;-2.58214
2019-03-19T05:09:47+01:00;-1.809929;2.380243;2.818168
2019-03-19T05:09:50+01:00;-0.301046;-2.394665;1.16146
2019-03-19T05:09:51+01:00;-1.79727;2.392865;2.373793
2019-03-19T05:09:52+01:00;3.025799;0.930671;1.542095
2019-03-19T05:09:53+01:00;1.555154;-0.538505;1.603567
2019-03-19T05:09:56+01:00;2.135941;0.043713;-1.415583
2019-03-19T05:09:57+01:00;1.079771;-1.013547;-2.784643
2019-03-19T05:09:58+01:00;-0.006139;-2.100569;-0.110473
2019-03-19T05:09:59+01:00;-1.09828;3.093383;-0.70781
2019-03-19T05:10:00+01:00;-2.622963;1.569752;0.842572
2019-03-19T05:10:03+01:00;-1.272334;2.920085;2.061374
2019-03-19T05:10:04+01:00;-2.599647;1.593207;0.70086
2019-03-19T05:10:06+01:00;0.159819;-1.935381;-1.113941
2019-03-19T05:10:07+01:00;-0.897724;-2.991751;-1.966383
2019-03-19T05:10:08+01:00;-1.994265;2.196198;0.539549
2019-03-19T05:10:09+01:00;2.600752;0.509833;-1.96337
2019-03-19T05:10:10+01:00;1.308623;-0.78429;-2.210046
2019-03-19T05:10:11+01:00;-0.178991;-2.273277;-0.131645
2019-03-19T05:10:13+01:00;2.253747;0.163577;2.857865
2019-03-19T05:10:14+01:00;1.163445;-0.929917;-0.300452
2019-03-19T05:10:15+01:00;0.111324;-1.983856;-1.539459
2019-03-19T05:10:16+01:00;-1.368345;2.822155;-2.422256
2019-03-19T05:10:17+01:00;-2.39847;1.791345;1.962
2019-03-19T05:10:20+01:00;-0.368571;-2.464091;2.621224
2019-03-19T05:10:21+01:00;-1.393595;2.796881;-1.740908
2019-03-19T05:10:26+01:00;-2.199185;1.990263;1.778809
2019-03-19T05:10:27+01:00;2.594432;0.502899;-0.680837
2019-03-19T05:10:28+01:00;1.174694;-0.918412;0.874019
2019-03-19T05:10:30+01:00;-2.179489;2.010154;1.964785
2019-03-19T05:10:31+01:00;3.044812;0.949463;-0.018124
2019-03-19T05:10:32+01:00;1.985868;-0.107613;-1.608487
2019-03-19T05:10:33+01:00;0.959537;-1.134927;0.222571
2019-03-19T05:10:34+01:00;-0.072173;-2.166138;1.131203
2019-03-19T05:10:36+01:00;null;0.546537;2.412087
2019-03-19T05:10:37+01:00;1.541753;-0.551649;2.943832
2019-03-19T05:10:38+01:00;0.455045;-1.64042;-1.527332
2019-03-19T05:10:44+01:00;1.022111;-1.070958;0.338835
2019-03-19T05:10:45+01:00;-0.396457;-2.492282;2.769958
2019-03-19T05:10:50+01:00;-0.224438;-2.318989;-1.975754
2019-03-19T05:10:51+01:00;-1.656057;2.534005;-0.754218
2019-03-19T05:10:56+01:00;null;null;1.339278
2019-03-19T05:10:57+01:00;2.530895;0.439676;0.724025
2019-03-19T05:10:58+01:00;1.183192;-0.910319;-2.356321
2019-03-19T05:11:00+01:00;-1.671792;2.518282;-2.964753
2019-03-19T05:11:01+01:00;-3.030732;1.159247;2.547544
2019-03-19T05:11:02+01:00;1.809275;-0.2826;1.534063
2019-03-19T05:11:07+01:00;0.265306;-1.829167;-0.76639
2019-03-19T05:11:08+01:00;-1.344333;2.84533;2.70317
2019-03-19T05:11:14+01:00;1.811862;-0.286012;2.767767
2019-03-19T05:11:15+01:00;0.223787;-1.87106;0.492933
2019-03-19T05:11:22+01:00;1.528923;-0.563569;1.744926
2019-03-19T05:11:23+01:00;0.355734;-1.737592;1.96666
2019-03-19T05:11:24+01:00;-0.859816;-2.954294;-0.382148
2019-03-19T05:11:29+01:00;-2.0367;2.153102;2.10827
2019-03-19T05:11:30+01:00;3.058067;0.963658;-2.053701
2019-03-19T05:11:37+01:00;-2.619313;1.572983;1.827445
2019-03-19T05:11:38+01:00;2.092311;-0.000459;2.363999
2019-03-19T05:11:39+01:00;0.470601;null;null
2019-03-19T05:11:46+01:00;-2.356862;1.833229;-1.125988
2019-03-19T05:11:47+01:00;3.097402;1.003444;1.223264
2019-03-19T05:11:52+01:00;-2.120139;2.070333;2.186898
2019-03-19T05:11:53+01:00;3.040956;0.946837;0.873433
2019-03-19T05:11:54+01:00;1.831652;-0.261009;-1.159359
2019-03-19T05:11:57+01:00;2.816968;0.724896;1.52345
2019-03-19T05:11:58+01:00;1.732759;-0.36031;2.061127
2019-03-19T05:12:01+01:00;2.956391;0.861872;0.778478
2019-03-19T05:12:02+01:00;1.797094;-0.29561;0.435819
2019-03-19T05:12:10+01:00;0.843258;-1.250262;-0.458442
2019-03-19T05:12:11+01:00;-0.376173;-2.47131;-1.165273
2019-03-19T05:12:16+01:00;-1.741039;2.449155;-0.685687
2019-03-19T05:12:17+01:00;-2.624465;1.5685;-3.101054
2019-03-19T05:12:27+01:00;-0.626792;-2.721051;2.044554
2019-03-19T05:12:28+01:00;-1.529201;2.661683;2.446594
2019-03-19T05:12:33+01:00;-1.508299;2.681531;0.125535
2019-03-19T05:12:34+01:00;-2.442545;1.750138;2.585917
2019-03-19T05:12:40+01:00;2.68095;0.590067;-2.790004
2019-03-19T05:12:41+01:00;1.792146;-0.30169;0.714314
2019-03-19T05:12:44+01:00;-1.863075;2.327136;-3.111748
2019-03-19T05:12:45+01:00;3.0831;0.989022;1.048756
2019-03-19T05:12:46+01:00;1.819576;-0.277775;1.246331
2019-03-19T05:12:47+01:00;0.914267;-1.178757;-1.134901
2019-03-19T05:12:50+01:00;-3.080855;1.109081;1.284441
2019-03-19T05:12:51+01:00;2.240858;0.149795;-3.065352
2019-03-19T05:12:52+01:00;0.925798;-1.167329;2.006886
2019-03-19T05:12:57+01:00;-2.457348;1.735828;1.94003
2019-03-19T05:12:58+01:00;2.865183;0.769928;-1.727806
2019-03-19T05:13:01+01:00;-1.475219;2.714859;2.858674
2019-03-19T05:13:02+01:00;-2.388935;1.801357;0.927828
2019-03-19T05:13:03+01:00;2.276403;0.185252;0.438061
2019-03-19T05:13:04+01:00;0.894251;-1.198621;-0.047907
2019-03-19T05:13:05+01:00;-0.063143;null;null
2019-03-19T05:13:07+01:00;2.279972;0.18864;0.538183
2019-03-19T05:13:08+01:00;1.309734;-0.782601;-1.33434
2019-03-19T05:13:09+01:00;0.346714;-1.747272;-2.785058
2019-03-19T05:13:10+01:00;-0.413336;-2.508497;-1.819106
2019-03-19T05:13:11+01:00;-1.876841;2.313069;0.428258
2019-03-19T05:13:14+01:00;-0.59529;-2.689718;-2.930855
2019-03-19T05:13:15+01:00;-2.175804;2.013897;1.460865
2019-03-19T05:13:16+01:00;2.597948;0.506218;2.981832
2019-03-19T05:13:17+01:00;1.088343;-1.005074;-0.272257
2019-03-19T05:13:20+01:00;0.933264;-1.15965;1.524892
2019-03-19T05:13:21+01:00;-0.67093;-2.766016;-3.133777
2019-03-19T05:13:22+01:00;-1.927359;2.262363;-1.731032
2019-03-19T05:13:25+01:00;-0.969039;-3.062638;1.461608
2019-03-19T05:13:26+01:00;-2.218063;1.972099;-0.07512
2019-03-19T05:13:27+01:00;2.453153;0.361397;-2.409844
2019-03-19T05:13:28+01:00;1.236238;-0.856294;0.973297
2019-03-19T05:13:31+01:00;2.118487;0.026579;0.298002
2019-03-19T05:13:32+01:00;0.931248;-1.161184;-0.636846
2019-03-19T05:13:33+01:00;-0.68327;-2.777902;2.043281
2019-03-19T05:13:34+01:00;-2.302667;1.887773;-1.444688
2019-03-19T05:13:35+01:00;2.434795;0.34302;-1.005661
2019-03-19T05:13:37+01:00;null;2.688109;1.192025
2019-03-19T05:13:38+01:00;-2.659415;1.533622;3.104317
2019-03-19T05:13:39+01:00;2.078311;-0.013624;-0.841815
2019-03-19T05:13:40+01:00;0.453757;-1.641026;-1.390683
2019-03-19T05:13:41+01:00;-1.341591;2.848639;-2.372738
2019-03-19T05:13:44+01:00;-1.428711;2.761974;2.473974
2019-03-19T05:13:45+01:00;3.121803;1.02871;0.09712
2019-03-19T05:13:48+01:00;-2.241796;1.948714;0.848838
2019-03-19T05:13:49+01:00;2.949004;0.853833;1.291641
2019-03-19T05:13:50+01:00;1.73887;-0.353694;3.087858
2019-03-19T05:13:51+01:00;0.81565;-1.277507;-1.800128
2019-03-19T05:13:52+01:00;-0.110441;-2.203794;0.699403
2019-03-19T05:13:55+01:00;0.630823;-1.464082;0.939868
2019-03-19T05:13:56+01:00;-0.593055;-2.687191;2.540334
2019-03-19T05:13:57+01:00;-1.760284;2.429892;1.493314
2019-03-19T05:13:58+01:00;3.000752;0.906194;1.389605
2019-03-19T05:14:01+01:00;-2.647732;1.545089;-2.587144
2019-03-19T05:14:02+01:00;2.567781;0.476951;-0.863798
2019-03-19T05:14:08+01:00;-0.387005;-2.482128;0.308955
2019-03-19T05:14:09+01:00;-2.127294;2.06308;-0.963629
2019-03-19T05:14:11+01:00;-0.202544;-2.296436;-1.564589
2019-03-19T05:14:12+01:00;-1.988513;2.200891;-2.85177
2019-03-19T05:14:13+01:00;3.086487;0.992358;0.354739
2019-03-19T05:14:14+01:00;1.869548;-0.222052;1.008983
2019-03-19T05:14:15+01:00;0.271252;-1.822748;1.301085
2019-03-19T05:14:18+01:00;0.404793;-1.689416;-2.292231
2019-03-19T05:14:19+01:00;-0.821263;-2.91536;-2.629372
2019-03-19T05:14:20+01:00;-2.392721;1.796918;0.983246
2019-03-19T05:14:21+01:00;2.689685;0.598422;2.858355
2019-03-19T05:14:22+01:00;1.505303;-0.586628;1.121223
2019-03-19T05:14:24+01:00;null;2.34708;-2.098204
2019-03-19T05:14:25+01:00;2.349234;0.257602;0.532696
2019-03-19T05:14:26+01:00;0.817124;-1.276376;-0.788457
2019-03-19T05:14:27+01:00;-0.284178;-2.371414;-2.783654
2019-03-19T05:14:28+01:00;-1.372894;2.818372;-2.519807
2019-03-19T05:14:31+01:00;1.758224;-0.334559;0.092437
2019-03-19T05:14:32+01:00;-1.492206;2.698365;1.372176
2019-03-19T05:14:35+01:00;-0.84736;-2.940654;1.342994
2019-03-19T05:14:36+01:00;-2.36218;1.82731;-3.066154
2019-03-19T05:14:37+01:00;2.881582;0.78593;-0.345796
2019-03-19T05:14:38+01:00;1.520349;-0.571895;0.42175
2019-03-19T05:14:39+01:00;0.624562;-1.470087;0.992876
2019-03-19T05:14:42+01:00;-3.126498;1.062489;-0.583525
2019-03-19T05:14:43+01:00;1.785422;-0.307716;0.582601
2019-03-19T05:14:44+01:00;0.445951;-1.648239;-1.536879
2019-03-19T05:14:45+01:00;-0.782993;-2.876466;-0.765794
2019-03-19T05:14:48+01:00;2.499172;0.408176;-1.673901
2019-03-19T05:14:49+01:00;1.049167;-1.043147;-1.277911
2019-03-19T05:14:52+01:00;-3.115168;1.073962;2.928896
2019-03-19T05:14:53+01:00;2.290211;0.198779;-0.751226
2019-03-19T05:14:54+01:00;1.398458;-0.69413;null
2019-03-19T05:14:55+01:00;0.153918;-1.939279;2.843626
2019-03-19T05:14:56+01:00;-1.589173;2.601908;-3.008061
2019-03-19T05:14:58+01:00;1.685156;-0.407571;0.282347
2019-03-19T05:14:59+01:00;0.821641;-1.271794;0.381608
2019-03-19T05:15:00+01:00;0.170965;-1.922925;-1.240397
2019-03-19T05:15:01+01:00;-0.638607;-2.732562;-2.025531
2019-03-19T05:15:02+01:00;-1.835228;2.355099;-2.456924
2019-03-19T05:15:05+01:00;-0.659116;-2.753079;-0.379137
2019-03-19T05:15:06+01:00;-2.674495;1.51817;-2.878389
2019-03-19T05:15:07+01:00;null;0.401984;2.406243
2019-03-19T05:15:08+01:00;1.017666;-1.074864;-0.183146
2019-03-19T05:15:09+01:00;-0.460462;-2.555458;3.10854
2019-03-19T05:15:12+01:00;0.525272;-1.569395;1.992735
2019-03-19T05:15:13+01:00;-0.949481;-3.0436;-2.053076
2019-03-19T05:15:18+01:00;-1.653899;2.536163;-1.256832
2019-03-19T05:15:19+01:00;-3.046758;1.143269;2.506922
2019-03-19T05:15:22+01:00;-1.578045;2.611209;1.667585
2019-03-19T05:15:23+01:00;-3.013767;1.177376;0.322404
2019-03-19T05:15:24+01:00;1.83928;-0.252974;-2.234393
2019-03-19T05:15:25+01:00;0.79557;-1.297852;-0.231457
2019-03-19T05:15:26+01:00;-0.644904;-2.739996;2.982291
2019-03-19T05:15:29+01:00;-0.158194;-2.252412;2.657387
2019-03-19T05:15:30+01:00;-1.185374;3.006928;-0.131695
2019-03-19T05:15:35+01:00;-2.514406;1.677297;0.14637
2019-03-19T05:15:36+01:00;2.574894;0.483381;-1.985162
2019-03-19T05:15:37+01:00;1.823765;-0.270049;null
2019-03-19T05:15:39+01:00;-1.208604;2.983185;-0.007732
2019-03-19T05:15:40+01:00;-2.339498;1.850041;0.730266
2019-03-19T05:15:41+01:00;-2.988487;1.202665;-0.874151
2019-03-19T05:15:42+01:00;2.563505;0.471819;-2.870223
2019-03-19T05:15:43+01:00;1.826564;-0.266463;1.346916
2019-03-19T05:15:45+01:00;-0.576991;-2.673077;-2.993711
2019-03-19T05:15:46+01:00;-1.380286;2.809778;2.633159
2019-03-19T05:15:47+01:00;-2.181046;2.008228;1.548682
2019-03-19T05:15:48+01:00;2.958714;0.864307;1.968773
2019-03-19T05:15:49+01:00;1.818601;-0.279621;2.131938
2019-03-19T05:15:52+01:00;-2.170691;2.018886;0.687699
2019-03-19T05:15:53+01:00;2.717969;0.626269;1.693495
2019-03-19T05:15:54+01:00;1.484676;-0.608105;2.692199
2019-03-19T05:15:55+01:00;0.460652;-1.633791;-2.231731
2019-03-19T05:15:56+01:00;-0.285233;-2.378431;2.320666
2019-03-19T05:15:59+01:00;2.210716;0.118896;-0.604294
2019-03-19T05:16:00+01:00;1.396624;-0.696414;2.029939
2019-03-19T05:16:05+01:00;2.124193;0.032458;-0.87801
2019-03-19T05:16:06+01:00;1.431467;-0.6608;1.874529
2019-03-19T05:16:07+01:00;0.329463;-1.76502;-0.726536
2019-03-19T05:16:09+01:00;-1.78288;2.407151;-0.460471
2019-03-19T05:16:10+01:00;-2.55012;1.642646;2.138852
2019-03-19T05:16:11+01:00;2.53525;0.443675;-0.04403
2019-03-19T05:16:12+01:00;1.466542;-0.626871;-0.682661
2019-03-19T05:16:13+01:00;0.169187;-1.925678;-0.799338
2019-03-19T05:16:15+01:00;-1.941497;2.248605;0.411942
2019-03-19T05:16:16+01:00;-2.694472;1.496597;1.91761
2019-03-19T05:16:17+01:00;2.835392;0.742134;2.308507
2019-03-19T05:16:22+01:00;1.985449;-0.107417;-0.47357
2019-03-19T05:16:23+01:00;0.843891;-1.249195;-1.69826
2019-03-19T05:16:24+01:00;0.096852;-1.997067;1.836439
2019-03-19T05:16:29+01:00;0.694849;-1.400012;-1.627463
2019-03-19T05:16:30+01:00;-0.189482;-2.283274;-2.079697
2019-03-19T05:16:38+01:00;-1.441229;2.748785;-1.471073
2019-03-19T05:16:39+01:00;-2.546355;1.645997;-0.100964
2019-03-19T05:16:44+01:00;-1.512231;2.677294;2.423714
2019-03-19T05:16:45+01:00;-2.186491;2.002963;-0.710952
2019-03-19T05:16:52+01:00;null;null;2.393778
2019-03-19T05:16:53+01:00;-0.033108;-2.127074;-1.186526
2019-03-19T05:16:54+01:00;-0.713212;-2.807523;2.433606
2019-03-19T05:17:01+01:00;-1.009736;-3.102913;3.124419
2019-03-19T05:17:02+01:00;-2.122115;2.067761;1.244324
2019-03-19T05:17:03+01:00;2.880593;0.784474;null
2019-03-19T05:17:08+01:00;-2.89316;1.298429;-2.875155
2019-03-19T05:17:09+01:00;1.700646;-0.392147;1.519055
2019-03-19T05:17:18+01:00;0.498917;-1.596381;-0.864137
2019-03-19T05:17:19+01:00;-0.344119;-2.440722;2.099016
2019-03-19T05:17:20+01:00;-1.25347;2.939422;-1.910254
2019-03-19T05:17:25+01:00;-1.260616;2.931153;-0.091687
2019-03-19T05:17:26+01:00;-2.074695;2.115009;0.61539
2019-03-19T05:17:31+01:00;1.55965;-0.533235;-2.809013
2019-03-19T05:17:32+01:00;0.823133;-1.271438;-0.947074
2019-03-19T05:17:33+01:00;-1.217322;2.974477;-2.5955
2019-03-19T05:17:35+01:00;null;null;-1.776547
2019-03-19T05:17:36+01:00;1.706903;-0.386001;-2.963526
2019-03-19T05:17:37+01:00;0.844173;-1.249727;1.681718
2019-03-19T05:17:38+01:00;0.057049;-2.037282;1.245074
2019-03-19T05:17:39+01:00;-1.176352;3.014156;0.032683
2019-03-19T05:17:42+01:00;1.932521;-0.159574;-0.183655
2019-03-19T05:17:43+01:00;0.702371;-1.393119;0.399592
2019-03-19T05:17:48+01:00;1.104962;-0.988437;-1.225332
2019-03-19T05:17:49+01:00;-0.178231;-2.272443;-0.402099
2019-03-19T05:17:50+01:00;-1.15295;3.038066;0.087997
2019-03-19T05:17:53+01:00;-0.527127;-2.62434;0.916926
2019-03-19T05:17:54+01:00;-1.900005;2.289226;2.767622
2019-03-19T05:17:55+01:00;-3.006974;1.183592;-2.355383
2019-03-19T05:17:56+01:00;1.856719;-0.235492;-0.182963
2019-03-19T05:17:59+01:00;-1.237307;2.954342;1.457578
2019-03-19T05:18:00+01:00;-2.052968;2.136719;-2.306781
2019-03-19T05:18:06+01:00;1.663825;-0.429514;2.332705
2019-03-19T05:18:07+01:00;0.722285;-1.371778;-2.846888
2019-03-19T05:18:12+01:00;0.144751;-1.949735;1.826458
2019-03-19T05:18:13+01:00;-1.198252;2.993536;-2.116967
2019-03-19T05:18:18+01:00;null;null;2.715559
2019-03-19T05:18:19+01:00;2.345651;0.254685;0.951441
2019-03-19T05:18:20+01:00;1.238162;-0.855847;-0.082998
2019-03-19T05:18:23+01:00;-3.031604;1.158488;2.397657
2019-03-19T05:18:24+01:00;2.275031;0.182388;2.350183
2019-03-19T05:18:25+01:00;-0.515467;-2.609412;-1.917395
2019-03-19T05:18:26+01:00;-1.526484;2.663391;-3.095914
2019-03-19T05:18:29+01:00;-0.126727;-2.221269;-2.765441
2019-03-19T05:18:30+01:00;-1.511473;2.678215;-2.641367
2019-03-19T05:18:36+01:00;2.420329;0.32708;2.909741
2019-03-19T05:18:37+01:00;1.0344;-1.059991;-2.476988
2019-03-19T05:18:40+01:00;1.727619;-0.365489;1.541133
2019-03-19T05:18:41+01:00;0.660462;-1.43548;-1.998669
2019-03-19T05:18:42+01:00;-0.445958;-2.542068;-0.217271
2019-03-19T05:18:43+01:00;-1.897128;2.292732;-0.787216
2019-03-19T05:18:46+01:00;-1.723298;2.467127;-2.031908
2019-03-19T05:18:47+01:00;-2.797653;1.391568;2.562096
2019-03-19T05:18:48+01:00;2.419546;0.326636;1.482936
2019-03-19T05:18:49+01:00;0.964746;-1.128929;1.291955
2019-03-19T05:18:50+01:00;-0.296182;-2.389815;2.833086
2019-03-19T05:18:53+01:00;-1.267957;2.92362;1.294431
2019-03-19T05:18:54+01:00;-2.324126;1.865506;-2.83574
2019-03-19T05:18:56+01:00;null;null;-0.555046
2019-03-19T05:18:57+01:00;-0.705123;-2.799191;-0.626504
2019-03-19T05:18:58+01:00;-2.229137;1.960702;2.085805
2019-03-19T05:18:59+01:00;3.001922;0.906133;0.31598
2019-03-19T05:19:00+01:00;2.07217;-0.019711;1.99573
2019-03-19T05:19:01+01:00;0.994249;null;null
2019-03-19T05:19:03+01:00;-2.62568;1.566676;2.928313
2019-03-19T05:19:04+01:00;2.589288;0.497346;1.668076
2019-03-19T05:19:05+01:00;1.203776;-0.890049;-0.659723
2019-03-19T05:19:06+01:00;-0.171892;-2.265468;-1.561456
2019-03-19T05:19:07+01:00;-1.622588;2.567801;-1.276212
2019-03-19T05:19:10+01:00;0.251903;-1.842096;-0.45141
2019-03-19T05:19:11+01:00;-0.717961;-2.812089;-1.683571
2019-03-19T05:19:12+01:00;-2.156984;2.033255;1.368034
2019-03-19T05:19:13+01:00;2.694575;0.602868;-1.501203
2019-03-19T05:19:16+01:00;2.888545;0.793134;1.457183
2019-03-19T05:19:17+01:00;1.832738;-0.259917;-0.492686
2019-03-19T05:19:18+01:00;0.742105;-1.35148;0.702851
2019-03-19T05:19:20+01:00;3.137677;1.042323;2.425734
2019-03-19T05:19:21+01:00;1.721713;-0.371691;-2.153529
2019-03-19T05:19:22+01:00;0.622763;-1.473078;-2.463164
2019-03-19T05:19:23+01:00;-1.029308;-3.122115;-2.223092
2019-03-19T05:19:24+01:00;-2.525533;1.666534;2.064382
2019-03-19T05:19:27+01:00;-0.866775;-2.961782;0.689178
2019-03-19T05:19:28+01:00;2.188909;0.09663;1.013404
2019-03-19T05:19:29+01:00;0.18019;-1.914841;-0.609042
2019-03-19T05:19:30+01:00;-1.159587;3.031898;-2.735264
2019-03-19T05:19:33+01:00;0.643857;-1.452581;-0.546782
2019-03-19T05:19:34+01:00;-0.672578;-2.767768;0.959231
2019-03-19T05:19:35+01:00;-2.102726;2.0867;-2.502131
2019-03-19T05:19:36+01:00;3.075479;0.980991;-2.87811
2019-03-19T05:19:37+01:00;1.619217;-0.473749;-0.531921
2019-03-19T05:19:40+01:00;-1.295603;2.89687;2.193905
2019-03-19T05:19:41+01:00;2.963477;0.868121;1.651873
2019-03-19T05:19:43+01:00;-1.122;3.069604;-1.000461
2019-03-19T05:19:44+01:00;-2.1778;2.011621;-0.993234
2019-03-19T05:19:45+01:00;3.019227;0.923625;-1.570495
2019-03-19T05:19:46+01:00;2.104593;0.011298;-0.420172
2019-03-19T05:19:47+01:00;-2.878664;1.312714;2.17947
2019-03-19T05:19:48+01:00;2.087489;null;null
2019-03-19T05:19:50+01:00;-0.974755;-3.067653;-1.097107
2019-03-19T05:19:51+01:00;-1.891628;2.297804;0.529743
2019-03-19T05:19:52+01:00;3.082698;0.987844;2.802258
2019-03-19T05:19:53+01:00;2.132114;0.039356;0.147372
2019-03-19T05:19:54+01:00;1.232746;-0.860706;0.277017
2019-03-19T05:19:57+01:00;-2.680803;1.510064;1.866819
2019-03-19T05:19:58+01:00;2.672108;0.580237;-2.311038
2019-03-19T05:20:03+01:00;-1.885237;2.303145;-2.540798
2019-03-19T05:20:04+01:00;-2.770714;1.419591;-2.540836
