Time;I ph.angle phase A;I ph.angle phase B;I ph.angle phase C
2019-03-19T05:09:56+01:00;2.208202;0.056451;2.262083
2019-03-19T05:09:57+01:00;1.16393;-1.000221;-1.203454
2019-03-19T05:09:58+01:00;0.081934;-2.085692;-2.423232
2019-03-19T05:09:59+01:00;-1.017442;3.108773;0.467949
2019-03-19T05:10:00+01:00;-2.561114;1.579064;-0.875467
2019-03-19T05:10:03+01:00;-1.202199;2.933618;0.897373
2019-03-19T05:10:04+01:00;-2.521223;1.61334;0.000593
2019-03-19T05:10:06+01:00;0.247678;-1.910213;-2.440738
2019-03-19T05:10:07+01:00;-0.813975;-2.986001;1.316372
2019-03-19T05:10:08+01:00;-1.913252;2.203578;-0.466388
2019-03-19T05:10:09+01:00;2.693833;0.533404;0.069998
2019-03-19T05:10:10+01:00;1.394396;-0.772491;-2.091947
2019-03-19T05:10:11+01:00;-0.109754;null;null
2019-03-19T05:10:13+01:00;2.338481;0.176647;-3.013786
2019-03-19T05:10:14+01:00;1.232055;-0.91436;-2.993164
2019-03-19T05:10:15+01:00;0.173159;-1.962281;-1.265901
2019-03-19T05:10:16+01:00;-1.30174;2.845924;1.249254
2019-03-19T05:10:17+01:00;-2.318141;1.806472;-0.210607
2019-03-19T05:10:20+01:00;-0.285739;-2.440537;-0.200327
2019-03-19T05:10:21+01:00;-1.318551;2.816479;0.90287
2019-03-19T05:10:26+01:00;-2.139582;2.0068;0.75573
2019-03-19T05:10:27+01:00;2.658968;0.519353;-1.300739
2019-03-19T05:10:28+01:00;1.246111;-0.897104;-1.293245
2019-03-19T05:10:30+01:00;-2.099242;2.02175;1.169709
2019-03-19T05:10:31+01:00;3.12396;0.971334;-1.509951
2019-03-19T05:10:32+01:00;2.057356;-0.095118;-1.513826
2019-03-19T05:10:33+01:00;1.029952;-1.109869;-3.122118
2019-03-19T05:10:34+01:00;0.003752;-2.143128;2.652889
2019-03-19T05:10:36+01:00;2.727461;0.566707;-0.163317
2019-03-19T05:10:37+01:00;1.613293;-0.534047;3.075412
2019-03-19T05:10:38+01:00;0.517752;-1.619765;-3.088103
2019-03-19T05:10:43+01:00;null;0.488047;0.10329
2019-03-19T05:10:44+01:00;1.105857;-1.040728;-2.102563
2019-03-19T05:10:45+01:00;-0.322568;-2.488371;2.369464
2019-03-19T05:10:50+01:00;-0.155536;-2.301742;1.378614
2019-03-19T05:10:51+01:00;-1.582594;2.553215;-0.251678
2019-03-19T05:10:56+01:00;-2.390534;1.728104;2.091445
2019-03-19T05:10:57+01:00;2.617194;0.458324;-0.601495
2019-03-19T05:10:58+01:00;1.269943;-0.890049;1.454056
2019-03-19T05:11:00+01:00;-1.597922;2.541905;-0.959784
2019-03-19T05:11:01+01:00;-2.958148;1.173862;-1.735128
2019-03-19T05:11:02+01:00;1.886967;-0.263669;1.881017
2019-03-19T05:11:06+01:00;null;-0.184545;-1.152292
2019-03-19T05:11:07+01:00;0.33147;-1.802253;-2.793386
2019-03-19T05:11:08+01:00;-1.265692;2.862143;0.864722
2019-03-19T05:11:14+01:00;1.906786;-0.261973;-1.686557
2019-03-19T05:11:15+01:00;0.296889;-1.845337;-1.044048
2019-03-19T05:11:22+01:00;1.60149;-0.550176;-2.263711
2019-03-19T05:11:23+01:00;0.419003;-1.719915;2.668709
2019-03-19T05:11:24+01:00;-0.787632;-2.933921;1.339838
2019-03-19T05:11:29+01:00;-1.948307;2.184932;0.196522
2019-03-19T05:11:30+01:00;3.125189;0.992639;-1.501204
2019-03-19T05:11:37+01:00;-2.541895;1.599716;-0.566877
2019-03-19T05:11:38+01:00;2.164777;0.012087;-1.50968
2019-03-19T05:11:46+01:00;-2.283601;1.850434;-0.800421
2019-03-19T05:11:47+01:00;-3.116592;1.025392;2.260823
2019-03-19T05:11:52+01:00;-2.058326;2.083925;-0.625799
2019-03-19T05:11:53+01:00;3.104452;0.957586;0.438125
2019-03-19T05:11:54+01:00;1.915824;-0.236878;-2.358871
2019-03-19T05:11:57+01:00;2.89335;0.748891;-0.871669
2019-03-19T05:11:58+01:00;1.817687;-0.349588;-1.263951
2019-03-19T05:12:00+01:00;null;2.466984;1.136352
2019-03-19T05:12:01+01:00;3.037904;0.877936;2.120641
2019-03-19T05:12:02+01:00;1.867964;-0.280374;-0.589723
2019-03-19T05:12:09+01:00;null;-0.04867;-1.972514
2019-03-19T05:12:10+01:00;0.928098;-1.235406;-0.984862
2019-03-19T05:12:11+01:00;-0.28208;-2.447444;3.023568
2019-03-19T05:12:16+01:00;-1.659062;2.476015;1.755985
2019-03-19T05:12:17+01:00;-2.557142;1.600619;-0.815324
2019-03-19T05:12:27+01:00;-0.558701;-2.704426;-2.153543
2019-03-19T05:12:28+01:00;-1.450699;2.683889;-2.349081
2019-03-19T05:12:33+01:00;-1.437635;2.707134;-1.083327
2019-03-19T05:12:34+01:00;-2.350186;1.772653;0.849712
2019-03-19T05:12:40+01:00;2.762914;0.607766;-0.303627
2019-03-19T05:12:41+01:00;1.867168;-0.276942;1.485821
2019-03-19T05:12:44+01:00;-1.79122;2.355929;2.906583
2019-03-19T05:12:45+01:00;-3.121661;1.012525;-0.270487
2019-03-19T05:12:46+01:00;1.883404;-0.259436;0.851759
2019-03-19T05:12:47+01:00;0.982101;-1.153034;-1.287042
2019-03-19T05:12:50+01:00;-3.017629;1.136122;1.68406
2019-03-19T05:12:51+01:00;2.310652;0.163329;-0.219898
2019-03-19T05:12:57+01:00;-2.387498;1.768556;3.118909
2019-03-19T05:12:58+01:00;2.943818;0.79608;2.891348
2019-03-19T05:13:01+01:00;-1.399261;2.737098;0.731385
2019-03-19T05:13:02+01:00;-2.319283;1.820734;1.534812
2019-03-19T05:13:03+01:00;2.349755;0.206234;2.61915
2019-03-19T05:13:04+01:00;0.980491;-1.168878;1.40053
2019-03-19T05:13:07+01:00;2.361303;0.202421;-1.833553
2019-03-19T05:13:08+01:00;1.384825;-0.765384;-1.02109
2019-03-19T05:13:09+01:00;0.439571;-1.732575;-2.266551
2019-03-19T05:13:10+01:00;-0.335765;-2.491428;1.298356
2019-03-19T05:13:11+01:00;-1.808823;2.328533;-0.324337
2019-03-19T05:13:14+01:00;-0.513412;-2.679256;-3.116425
2019-03-19T05:13:15+01:00;-2.105305;2.029825;1.405279
2019-03-19T05:13:16+01:00;2.66467;0.52717;-1.317568
2019-03-19T05:13:17+01:00;1.155227;-0.993284;-3.048082
2019-03-19T05:13:20+01:00;1.015832;-1.13176;1.650228
2019-03-19T05:13:21+01:00;-0.588288;-2.755569;-2.165626
2019-03-19T05:13:22+01:00;-1.855002;2.273015;null
2019-03-19T05:13:24+01:00;0.333614;-1.841163;-2.694866
2019-03-19T05:13:25+01:00;-0.897701;-3.044432;2.272259
2019-03-19T05:13:26+01:00;-2.144424;1.996945;1.664119
2019-03-19T05:13:27+01:00;2.538574;0.382554;-2.057245
2019-03-19T05:13:28+01:00;1.318088;-0.840387;2.852522
2019-03-19T05:13:31+01:00;2.200246;0.048824;-0.886135
2019-03-19T05:13:32+01:00;1.014158;-1.136596;-0.795866
2019-03-19T05:13:33+01:00;-0.605434;-2.756572;1.234174
2019-03-19T05:13:34+01:00;-2.221391;1.904481;1.895434
2019-03-19T05:13:37+01:00;-1.432819;2.705091;1.822317
2019-03-19T05:13:38+01:00;-2.579672;1.551717;-2.612559
2019-03-19T05:13:39+01:00;2.146754;0.010995;-0.927873
2019-03-19T05:13:40+01:00;0.531062;-1.610901;1.714797
2019-03-19T05:13:41+01:00;-1.265479;2.869547;-0.977407
2019-03-19T05:13:44+01:00;-1.355981;2.782314;-0.111484
2019-03-19T05:13:45+01:00;-3.085249;1.057355;-1.83955
2019-03-19T05:13:48+01:00;-2.157253;1.968531;0.121335
2019-03-19T05:13:49+01:00;3.013548;0.864063;2.519803
2019-03-19T05:13:50+01:00;1.826068;-0.339881;-1.422616
2019-03-19T05:13:51+01:00;0.894199;-1.263759;3.03376
2019-03-19T05:13:52+01:00;-0.035787;-2.180418;-0.301343
2019-03-19T05:13:54+01:00;null;null;-0.296796
2019-03-19T05:13:55+01:00;0.710427;-1.437727;-2.804279
2019-03-19T05:13:56+01:00;-0.506894;-2.664383;-2.269039
2019-03-19T05:13:57+01:00;-1.673412;2.452078;1.98833
2019-03-19T05:13:58+01:00;3.064595;0.920775;-2.283911
2019-03-19T05:14:01+01:00;-2.578661;1.568496;-0.648134
2019-03-19T05:14:02+01:00;2.646258;0.497036;0.27866
2019-03-19T05:14:07+01:00;0.851436;-1.287173;-1.629994
2019-03-19T05:14:08+01:00;-0.307442;-2.457299;0.944512
2019-03-19T05:14:09+01:00;-2.040775;2.081071;0.26821
2019-03-19T05:14:11+01:00;-0.133204;-2.28544;1.80861
2019-03-19T05:14:12+01:00;-1.918004;2.218981;0.854317
2019-03-19T05:14:13+01:00;-3.11029;1.017552;-1.473957
2019-03-19T05:14:14+01:00;1.941943;-0.197801;1.475574
2019-03-19T05:14:15+01:00;0.338799;-1.798937;-1.208953
2019-03-19T05:14:18+01:00;0.487229;-1.672266;2.530924
2019-03-19T05:14:19+01:00;-0.74459;-2.899966;-1.392674
2019-03-19T05:14:20+01:00;-2.320912;1.819483;2.548115
2019-03-19T05:14:21+01:00;2.771287;0.622156;0.209041
2019-03-19T05:14:24+01:00;-1.768407;2.361398;-0.086771
2019-03-19T05:14:25+01:00;2.425348;0.276042;-0.060093
2019-03-19T05:14:26+01:00;0.888188;-1.249108;2.076419
2019-03-19T05:14:27+01:00;-0.200723;-2.342124;-1.71435
2019-03-19T05:14:28+01:00;-1.295279;2.841484;2.371319
2019-03-19T05:14:31+01:00;1.846754;-0.318133;-1.674911
2019-03-19T05:14:32+01:00;-1.419741;2.718824;1.003644
2019-03-19T05:14:34+01:00;0.659568;-1.490228;2.139857
2019-03-19T05:14:35+01:00;-0.766005;-2.921687;2.862186
2019-03-19T05:14:36+01:00;-2.283408;1.853584;0.981275
2019-03-19T05:14:37+01:00;2.966724;0.805104;3.105309
2019-03-19T05:14:38+01:00;1.592731;-0.546893;-2.622036
2019-03-19T05:14:39+01:00;0.710941;-1.43963;2.247215
2019-03-19T05:14:41+01:00;null;null;3.040273
2019-03-19T05:14:42+01:00;-3.054471;1.096231;-0.001482
2019-03-19T05:14:43+01:00;1.851047;-0.28743;0.578826
2019-03-19T05:14:44+01:00;0.525322;-1.630089;0.493959
2019-03-19T05:14:45+01:00;-0.710687;-2.865489;1.184501
2019-03-19T05:14:48+01:00;2.574862;0.430362;-2.317709
2019-03-19T05:14:49+01:00;1.124582;-1.02341;-2.950992
2019-03-19T05:14:52+01:00;-3.034265;1.098572;0.725168
2019-03-19T05:14:53+01:00;2.364634;0.203887;-0.177009
2019-03-19T05:14:54+01:00;1.474576;-0.6823;-2.708177
2019-03-19T05:14:55+01:00;0.236558;-1.925272;1.336109
2019-03-19T05:14:56+01:00;-1.517538;2.62117;2.087014
2019-03-19T05:14:58+01:00;1.758284;-0.390044;-2.009378
2019-03-19T05:14:59+01:00;0.892663;-1.25789;2.999735
2019-03-19T05:15:00+01:00;0.254683;-1.903969;1.774741
2019-03-19T05:15:01+01:00;-0.562091;-2.719937;-1.831629
2019-03-19T05:15:02+01:00;-1.761759;2.37797;0.345157
2019-03-19T05:15:05+01:00;-0.583618;-2.726777;0.890439
2019-03-19T05:15:06+01:00;-2.613995;1.540086;2.702867
2019-03-19T05:15:07+01:00;2.572539;0.421611;0.039521
2019-03-19T05:15:08+01:00;1.096485;-1.053287;-2.612231
2019-03-19T05:15:09+01:00;-0.38346;-2.532021;-2.801805
2019-03-19T05:15:12+01:00;0.594843;-1.554035;-1.648158
2019-03-19T05:15:13+01:00;-0.881976;-3.028796;2.386431
2019-03-19T05:15:18+01:00;-0.873468;2.576428;-1.962435
2019-03-19T05:15:19+01:00;-2.283501;1.172701;0.329763
2019-03-19T05:15:22+01:00;-0.861822;2.655245;2.780708
2019-03-19T05:15:23+01:00;-2.290437;1.201045;0.148567
2019-03-19T05:15:24+01:00;2.564745;null;-2.693691
2019-03-19T05:15:25+01:00;1.60211;-1.270324;2.503765
2019-03-19T05:15:26+01:00;0.127896;-2.705165;1.206809
2019-03-19T05:15:28+01:00;1.94238;-0.830177;-0.079308
2019-03-19T05:15:29+01:00;0.575668;-2.219145;1.543888
2019-03-19T05:15:30+01:00;-0.429089;3.037725;1.52827
2019-03-19T05:15:35+01:00;-1.740407;1.715237;1.861225
2019-03-19T05:15:36+01:00;-3.022853;0.51382;-2.042241
2019-03-19T05:15:39+01:00;-0.403884;3.008141;3.032696
2019-03-19T05:15:40+01:00;-1.689037;1.878648;2.227139
2019-03-19T05:15:41+01:00;-2.227691;1.23627;1.78036
2019-03-19T05:15:42+01:00;-2.849192;0.496139;-1.034027
2019-03-19T05:15:43+01:00;2.619591;-0.229175;-1.401752
2019-03-19T05:15:45+01:00;0.108616;-2.628929;3.124116
2019-03-19T05:15:46+01:00;-0.715296;2.848027;1.952244
2019-03-19T05:15:47+01:00;-1.43829;2.042438;1.279276
2019-03-19T05:15:48+01:00;-2.45066;0.892652;2.236558
2019-03-19T05:15:49+01:00;2.600474;-0.23775;-2.933679
2019-03-19T05:15:52+01:00;-1.503286;2.054098;1.209274
2019-03-19T05:15:53+01:00;-2.789012;0.659572;-0.961057
2019-03-19T05:15:54+01:00;2.211679;-0.571598;-2.630582
2019-03-19T05:15:55+01:00;1.157629;-1.603365;-0.84653
2019-03-19T05:15:56+01:00;0.501915;-2.351556;-2.82012
2019-03-19T05:15:58+01:00;null;null;0.371606
2019-03-19T05:15:59+01:00;3.016594;0.155832;-0.786378
2019-03-19T05:16:00+01:00;2.113638;-0.666473;2.942451
2019-03-19T05:16:05+01:00;2.93941;0.065938;-1.951817
2019-03-19T05:16:06+01:00;2.260791;-0.633528;-1.412264
2019-03-19T05:16:07+01:00;1.039155;null;null
2019-03-19T05:16:09+01:00;-1.022026;2.437943;0.862824
2019-03-19T05:16:10+01:00;-1.812009;1.670132;2.433532
2019-03-19T05:16:11+01:00;-2.980741;0.475958;0.802738
2019-03-19T05:16:12+01:00;2.169669;-0.588813;-0.543166
2019-03-19T05:16:13+01:00;0.884127;-1.888378;3.04508
2019-03-19T05:16:15+01:00;-1.117864;2.267784;0.361016
2019-03-19T05:16:16+01:00;-1.77177;1.531571;-0.48437
2019-03-19T05:16:17+01:00;-2.646017;0.787242;-1.339379
2019-03-19T05:16:22+01:00;2.733103;-0.067841;-2.131266
2019-03-19T05:16:23+01:00;1.604807;-1.219576;3.010291
2019-03-19T05:16:24+01:00;0.885516;-1.958872;2.653239
2019-03-19T05:16:29+01:00;1.492677;-1.368476;-2.121401
2019-03-19T05:16:30+01:00;0.620201;-2.237466;2.581245
2019-03-19T05:16:38+01:00;-0.713098;2.791498;-1.251855
2019-03-19T05:16:39+01:00;-1.814555;1.682988;-1.966666
2019-03-19T05:16:44+01:00;-0.744808;2.717404;-1.265062
2019-03-19T05:16:45+01:00;-1.429476;2.052537;-0.541048
2019-03-19T05:16:52+01:00;2.486143;-0.275955;2.924147
2019-03-19T05:16:53+01:00;0.657055;-2.091826;2.639002
2019-03-19T05:16:54+01:00;0.170764;-2.777277;-2.228588
2019-03-19T05:17:01+01:00;-0.312545;-3.081666;1.664074
2019-03-19T05:17:02+01:00;-1.441237;2.09896;-0.287201
2019-03-19T05:17:08+01:00;-2.051878;1.322891;-1.203532
2019-03-19T05:17:09+01:00;2.506029;-0.355036;-1.238433
2019-03-19T05:17:18+01:00;1.253499;-1.555175;-2.586705
2019-03-19T05:17:19+01:00;0.422808;-2.412323;3.028107
2019-03-19T05:17:20+01:00;-0.430354;2.977398;0.165985
2019-03-19T05:17:25+01:00;-0.505479;2.96908;2.961836
2019-03-19T05:17:26+01:00;-1.200656;2.147302;-0.64818
2019-03-19T05:17:31+01:00;2.237633;-0.5016;-2.635701
2019-03-19T05:17:32+01:00;1.560394;-1.228732;2.096254
2019-03-19T05:17:33+01:00;-0.433235;null;null
2019-03-19T05:17:35+01:00;-2.943717;0.439225;0.055467
2019-03-19T05:17:36+01:00;2.516098;-0.347789;-1.066893
2019-03-19T05:17:37+01:00;1.647588;-1.213248;-3.120796
2019-03-19T05:17:38+01:00;0.758366;-2.0019;-0.878413
2019-03-19T05:17:39+01:00;-0.450704;3.043923;-1.497875
2019-03-19T05:17:42+01:00;2.738961;-0.126518;-1.043904
2019-03-19T05:17:43+01:00;1.455149;-1.364195;-2.94383
2019-03-19T05:17:48+01:00;1.92601;-0.96658;-3.033098
2019-03-19T05:17:49+01:00;0.719676;-2.229288;1.078991
2019-03-19T05:17:50+01:00;-0.326634;3.069056;2.710895
2019-03-19T05:17:53+01:00;0.194861;-2.588938;-1.173389
2019-03-19T05:17:54+01:00;-1.222905;2.32961;0.161781
2019-03-19T05:17:55+01:00;-2.253114;1.230032;1.700849
2019-03-19T05:17:56+01:00;2.634071;-0.19889;-2.336299
2019-03-19T05:17:59+01:00;-0.389846;2.982751;-0.963976
2019-03-19T05:18:00+01:00;-1.30074;2.173005;0.027188
2019-03-19T05:18:05+01:00;null;0.556289;-1.947545
2019-03-19T05:18:06+01:00;2.439734;-0.39234;-2.579476
2019-03-19T05:18:07+01:00;1.41852;-1.331502;-2.79839
2019-03-19T05:18:12+01:00;1.012337;-1.918866;1.762762
2019-03-19T05:18:13+01:00;-0.549608;3.018625;0.351536
2019-03-19T05:18:18+01:00;-1.814073;1.6564;0.431021
2019-03-19T05:18:19+01:00;-3.038861;0.283415;-0.645288
2019-03-19T05:18:20+01:00;1.971201;-0.825104;-1.784435
2019-03-19T05:18:23+01:00;-2.243152;1.19692;-1.368861
2019-03-19T05:18:24+01:00;2.954683;0.221825;-0.63502
2019-03-19T05:18:25+01:00;0.232003;-2.589193;1.575424
2019-03-19T05:18:26+01:00;-0.782207;2.701201;-2.416969
2019-03-19T05:18:29+01:00;0.641267;-2.18557;1.977558
2019-03-19T05:18:30+01:00;-0.704008;2.719805;0.584278
2019-03-19T05:18:36+01:00;-3.096489;0.35714;0.299263
2019-03-19T05:18:37+01:00;1.766424;-1.035968;-1.761461
2019-03-19T05:18:40+01:00;2.399578;-0.335496;-1.540692
2019-03-19T05:18:41+01:00;1.369619;-1.392594;2.094201
2019-03-19T05:18:42+01:00;0.20724;-2.501057;-1.033036
2019-03-19T05:18:43+01:00;-1.132306;2.332408;3.003739
2019-03-19T05:18:46+01:00;-0.97924;2.488286;-0.013284
2019-03-19T05:18:47+01:00;-2.087234;1.425704;1.118783
2019-03-19T05:18:48+01:00;null;0.359641;-1.037753
2019-03-19T05:18:49+01:00;1.791674;-1.094514;3.094299
2019-03-19T05:18:50+01:00;0.38361;-2.360709;-2.413089
2019-03-19T05:18:53+01:00;-0.477116;2.95419;1.908818
2019-03-19T05:18:54+01:00;-1.587328;1.890578;-0.118416
2019-03-19T05:18:56+01:00;1.461993;-1.346292;-2.581998
2019-03-19T05:18:57+01:00;0.074582;-2.759855;2.756477
2019-03-19T05:18:58+01:00;-1.56661;2.005605;-1.504836
2019-03-19T05:18:59+01:00;-2.439619;0.945732;0.413775
2019-03-19T05:19:00+01:00;2.798414;-0.007539;-1.906854
2019-03-19T05:19:03+01:00;-1.831551;1.603152;-0.041137
2019-03-19T05:19:04+01:00;-3.032478;0.526083;-1.412253
2019-03-19T05:19:05+01:00;1.94433;-0.862271;-1.720541
2019-03-19T05:19:06+01:00;0.554004;-2.242952;-3.07921
2019-03-19T05:19:07+01:00;-0.916012;2.604116;2.652501
2019-03-19T05:19:10+01:00;1.04835;-1.8119;0.570248
2019-03-19T05:19:11+01:00;0.00425;-2.781245;1.588848
2019-03-19T05:19:12+01:00;-1.387956;2.070847;-0.560085
2019-03-19T05:19:13+01:00;-2.789564;0.634144;-2.210105
2019-03-19T05:19:16+01:00;-2.608269;0.832072;0.355822
2019-03-19T05:19:17+01:00;2.563559;-0.225301;-1.740317
2019-03-19T05:19:18+01:00;1.555839;-1.315291;null
2019-03-19T05:19:20+01:00;-2.337171;1.078698;-0.333833
2019-03-19T05:19:21+01:00;2.415655;-0.349362;-0.285166
2019-03-19T05:19:22+01:00;1.38176;-1.438946;null
2019-03-19T05:19:23+01:00;-0.338818;-3.079775;1.578108
2019-03-19T05:19:24+01:00;-1.74209;1.696707;0.750032
2019-03-19T05:19:26+01:00;null;-1.463094;2.72208
2019-03-19T05:19:27+01:00;-0.085772;-2.930602;1.369324
2019-03-19T05:19:28+01:00;3.091109;0.129194;-2.868277
2019-03-19T05:19:29+01:00;0.949575;-1.889659;1.865478
2019-03-19T05:19:30+01:00;-0.4334;3.067435;-0.406298
2019-03-19T05:19:33+01:00;1.365307;-1.419419;-1.471389
2019-03-19T05:19:34+01:00;0.079103;-2.726934;-1.922567
2019-03-19T05:19:35+01:00;null;2.121077;2.33388
2019-03-19T05:19:36+01:00;-2.471587;1.01029;1.250501
2019-03-19T05:19:37+01:00;2.337258;-0.445807;-2.597515
2019-03-19T05:19:40+01:00;-0.356047;2.927912;0.532356
2019-03-19T05:19:41+01:00;-2.412425;0.898561;-2.300033
2019-03-19T05:19:43+01:00;-0.462686;3.098659;1.699827
2019-03-19T05:19:44+01:00;-1.627919;2.040883;1.24957
2019-03-19T05:19:45+01:00;-2.566901;0.941675;-1.211108
2019-03-19T05:19:46+01:00;2.791717;0.040001;-2.530547
2019-03-19T05:19:47+01:00;-2.143442;1.339759;1.053165
2019-03-19T05:19:50+01:00;-0.296926;-3.032051;1.167386
2019-03-19T05:19:51+01:00;-1.058424;2.343974;0.831036
2019-03-19T05:19:52+01:00;-2.427842;1.028229;-1.00009
2019-03-19T05:19:53+01:00;2.930046;0.070999;-2.001113
2019-03-19T05:19:54+01:00;1.963524;-0.836856;-2.342579
2019-03-19T05:19:57+01:00;-1.920103;1.554065;-1.025227
2019-03-19T05:19:58+01:00;-2.845143;0.612841;-1.484039
2019-03-19T05:20:03+01:00;-1.222156;2.338078;0.631546
2019-03-19T05:20:04+01:00;-1.938622;1.460317;-0.086552
2019-03-19T05:20:05+01:00;2.909632;0.128817;null
2019-03-19T05:20:07+01:00;-0.385523;3.057584;1.73765
2019-03-19T05:20:08+01:00;-1.291231;2.127545;1.959953
2019-03-19T05:20:09+01:00;-2.296484;1.158586;-0.940416
2019-03-19T05:20:10+01:00;-3.074689;0.340567;1.269639
2019-03-19T05:20:11+01:00;2.164638;-0.678031;-0.113086
2019-03-19T05:20:13+01:00;-2.668092;0.751741;0.911102
2019-03-19T05:20:14+01:00;2.621692;-0.278294;-2.963943
2019-03-19T05:20:15+01:00;0.771686;-2.138531;-3.021948
2019-03-19T05:20:16+01:00;-0.645597;2.826649;1.938978
2019-03-19T05:20:17+01:00;-2.07717;1.402487;0.355904
2019-03-19T05:20:20+01:00;-0.698728;2.736578;2.288897
2019-03-19T05:20:21+01:00;-1.854764;1.649793;0.235273
2019-03-19T05:20:22+01:00;3.12777;0.312851;-2.403205
2019-03-19T05:20:27+01:00;2.572141;-0.232784;-0.692465
2019-03-19T05:20:28+01:00;1.217993;-1.58888;-0.372828
2019-03-19T05:20:33+01:00;-0.297787;3.13779;-2.509142
2019-03-19T05:20:34+01:00;-1.601135;1.909638;0.65338
2019-03-19T05:20:35+01:00;-2.732769;0.657044;0.717741
2019-03-19T05:20:37+01:00;-0.198626;-2.950995;-1.690227
2019-03-19T05:20:38+01:00;-1.151301;2.370541;-0.414191
2019-03-19T05:20:39+01:00;-2.462974;0.950924;-0.698856
2019-03-19T05:20:43+01:00;null;1.281115;-0.974833
2019-03-19T05:20:44+01:00;3.127862;0.284983;-2.51604
2019-03-19T05:20:45+01:00;1.548922;-1.247451;2.06233
2019-03-19T05:20:50+01:00;null;1.954842;-0.878796
2019-03-19T05:20:51+01:00;-2.993746;0.500458;-2.373657
2019-03-19T05:20:52+01:00;1.753635;-0.983693;2.441078
2019-03-19T05:20:54+01:00;2.709419;-0.175581;-3.085642
2019-03-19T05:20:55+01:00;0.697624;-2.074614;1.254139
2019-03-19T05:20:56+01:00;-0.874968;2.683064;-0.283329
2019-03-19T05:21:00+01:00;null;null;-3.090661
2019-03-19T05:21:01+01:00;0.750999;-2.052057;1.25739
2019-03-19T05:21:02+01:00;-0.69197;2.683384;-0.241824
2019-03-19T05:21:07+01:00;0.758226;-2.011467;1.313653
2019-03-19T05:21:08+01:00;-1.050819;2.438517;-0.465451
2019-03-19T05:21:09+01:00;-2.702164;0.881563;-2.107112
2019-03-19T05:21:16+01:00;-2.510254;1.075423;-1.900517
2019-03-19T05:21:17+01:00;1.759259;-0.984047;2.308795
2019-03-19T05:21:18+01:00;0.133683;-2.637176;0.606603
2019-03-19T05:21:23+01:00;-0.688267;2.838473;-0.067631
2019-03-19T05:21:24+01:00;-2.692586;0.686019;-2.272772
2019-03-19T05:21:31+01:00;0.842559;-2.113259;1.274067
2019-03-19T05:21:32+01:00;-0.92156;2.610455;-0.45415
2019-03-19T05:21:38+01:00;-2.65694;0.708128;-2.317123
2019-03-19T05:21:39+01:00;1.850222;-0.835284;2.45933
2019-03-19T05:21:46+01:00;0.808306;-1.981542;1.399565
2019-03-19T05:21:47+01:00;-1.087417;2.407333;-0.474403
2019-03-19T05:21:48+01:00;0.38269;-2.42826;0.84373
2019-03-19T05:21:51+01:00;0.942019;-1.837108;1.415637
2019-03-19T05:21:52+01:00;-0.454676;-3.129686;0.124611
2019-03-19T05:21:55+01:00;0.781629;-2.041477;1.275007
2019-03-19T05:21:56+01:00;-0.466302;2.932028;-0.01963
2019-03-19T05:22:04+01:00;-1.469912;2.571036;-1.045778
2019-03-19T05:22:05+01:00;1.284396;-0.918464;1.899908
2019-03-19T05:22:10+01:00;-1.419797;2.701017;-0.908626
2019-03-19T05:22:11+01:00;-2.786261;1.604797;-2.260742
2019-03-19T05:22:21+01:00;3.03207;1.068548;-2.775373
2019-03-19T05:22:22+01:00;1.76579;-0.51003;2.352932
2019-03-19T05:22:27+01:00;-0.498506;-2.389298;0.092244
2019-03-19T05:22:28+01:00;-2.226841;1.868461;-1.67426
2019-03-19T05:22:34+01:00;1.242653;-0.868347;1.832307
2019-03-19T05:22:35+01:00;-0.063586;-2.13929;0.395177
2019-03-19T05:22:38+01:00;-0.106766;-2.185214;0.385232
2019-03-19T05:22:39+01:00;-1.877598;2.401886;-1.416785
2019-03-19T05:22:44+01:00;1.351568;-0.773776;1.92213
2019-03-19T05:22:45+01:00;-0.552799;-2.64221;0.033801
2019-03-19T05:22:46+01:00;-1.870135;2.396202;null
2019-03-19T05:22:48+01:00;-0.740208;-2.913091;-0.219692
2019-03-19T05:22:49+01:00;-2.600565;1.3839;-2.076021
2019-03-19T05:22:50+01:00;2.300369;0.280853;2.759325
2019-03-19T05:22:51+01:00;0.762082;-1.241743;1.258156
2019-03-19T05:22:52+01:00;-0.630987;-2.714203;-0.180134
2019-03-19T05:22:55+01:00;-1.251557;3.103343;-0.746989
2019-03-19T05:22:56+01:00;-2.766821;1.681053;-2.205916
2019-03-19T05:23:01+01:00;0.357828;-1.716763;0.875045
2019-03-19T05:23:02+01:00;-1.329322;2.486334;-0.908471
2019-03-19T05:23:03+01:00;2.984775;0.751643;-2.919015
2019-03-19T05:23:08+01:00;-0.472484;-2.430431;-0.070994
2019-03-19T05:23:09+01:00;-2.242596;1.94524;-1.748316
2019-03-19T05:23:12+01:00;-2.363243;1.704661;-1.936617
2019-03-19T05:23:13+01:00;2.087164;0.130971;2.564525
2019-03-19T05:23:14+01:00;0.588742;-1.580416;0.947371
2019-03-19T05:23:15+01:00;-1.590676;2.75358;-1.09625
2019-03-19T05:23:16+01:00;2.857355;0.774435;-3.016578
2019-03-19T05:23:18+01:00;null;null;-1.787942
2019-03-19T05:23:19+01:00;2.588165;0.412072;3.090099
2019-03-19T05:23:20+01:00;1.209617;-0.815364;1.819777
