Time;Freq phase A;Freq phase B
2019-03-19T06:21:58+01:00;50.016151;50.016747
2019-03-19T06:21:59+01:00;50.017624;50.017242
2019-03-19T06:22:02+01:00;50.021469;50.02066
2019-03-19T06:22:03+01:00;50.020065;50.019302
2019-03-19T06:22:04+01:00;50.017277;50.017235
2019-03-19T06:22:05+01:00;50.015358;50.01593
2019-03-19T06:22:08+01:00;50.012474;50.012089
2019-03-19T06:22:09+01:00;50.010395;50.010406
2019-03-19T06:22:10+01:00;50.007198;50.00798
2019-03-19T06:22:11+01:00;50.006744;50.006828
2019-03-19T06:22:12+01:00;50.005184;50.004978
2019-03-19T06:22:14+01:00;50.000736;50.000519
2019-03-19T06:22:15+01:00;49.997887;49.998173
2019-03-19T06:22:16+01:00;49.99622;49.996166
2019-03-19T06:22:17+01:00;49.994473;49.994209
2019-03-19T06:22:18+01:00;49.990917;49.991859
2019-03-19T06:22:21+01:00;49.987377;49.988712
2019-03-19T06:22:22+01:00;49.989315;49.987984
2019-03-19T06:22:25+01:00;49.982224;49.981857
2019-03-19T06:22:26+01:00;49.982815;49.9823
2019-03-19T06:22:27+01:00;49.980804;49.981106
2019-03-19T06:22:28+01:00;49.980629;49.981106
2019-03-19T06:22:29+01:00;49.981911;49.9823
2019-03-19T06:22:32+01:00;49.985226;49.985817
2019-03-19T06:22:33+01:00;49.985565;49.985794
2019-03-19T06:22:34+01:00;49.986244;49.986069
2019-03-19T06:22:35+01:00;49.987217;49.986813
2019-03-19T06:22:38+01:00;49.99485;49.994274
2019-03-19T06:22:39+01:00;49.99789;49.997753
2019-03-19T06:22:40+01:00;49.999748;49.99968
2019-03-19T06:22:41+01:00;49.999146;50.000088
2019-03-19T06:22:44+01:00;50.005096;50.005577
2019-03-19T06:22:45+01:00;50.007103;50.007542
2019-03-19T06:22:46+01:00;50.007416;50.007366
2019-03-19T06:22:48+01:00;50.009079;50.009487
2019-03-19T06:22:49+01:00;50.009151;50.010303
2019-03-19T06:22:50+01:00;50.01017;50.00975
2019-03-19T06:22:51+01:00;50.01125;50.011616
2019-03-19T06:22:52+01:00;50.01115;50.011719
2019-03-19T06:22:55+01:00;50.01215;50.011307
2019-03-19T06:22:56+01:00;50.016071;50.014935
2019-03-19T06:22:57+01:00;50.014801;50.014149
2019-03-19T06:22:58+01:00;50.014935;50.014877
2019-03-19T06:22:59+01:00;50.015434;50.0159
2019-03-19T06:23:01+01:00;50.016197;50.015697
2019-03-19T06:23:02+01:00;50.015541;50.015327
2019-03-19T06:23:03+01:00;50.01548;50.015629
2019-03-19T06:23:04+01:00;50.016785;50.01672
2019-03-19T06:23:05+01:00;50.016327;50.016319
2019-03-19T06:23:08+01:00;50.009529;50.009869
2019-03-19T06:23:09+01:00;50.007896;50.007355
2019-03-19T06:23:11+01:00;null;50.006031
2019-03-19T06:23:12+01:00;50.004974;50.005413
2019-03-19T06:23:13+01:00;50.00449;50.00518
2019-03-19T06:23:14+01:00;50.004868;50.004513
2019-03-19T06:23:15+01:00;50.005104;50.004368
2019-03-19T06:23:16+01:00;50.00478;50.004295
2019-03-19T06:23:18+01:00;50.007229;50.007072
2019-03-19T06:23:19+01:00;50.006115;50.006756
2019-03-19T06:23:20+01:00;50.006317;50.006218
2019-03-19T06:23:21+01:00;50.004787;50.005199
2019-03-19T06:23:22+01:00;50.003246;50.00341
2019-03-19T06:23:25+01:00;49.998035;49.997204
2019-03-19T06:23:26+01:00;49.998161;49.997364
2019-03-19T06:23:32+01:00;49.984505;49.984367
2019-03-19T06:23:33+01:00;49.9823;49.982357
2019-03-19T06:23:35+01:00;49.98201;49.982323
2019-03-19T06:23:36+01:00;49.981972;49.981621
2019-03-19T06:23:37+01:00;49.980198;49.979259
2019-03-19T06:23:38+01:00;49.979172;49.979721
2019-03-19T06:23:39+01:00;49.980122;49.981251
2019-03-19T06:23:42+01:00;49.980122;49.980804
2019-03-19T06:23:43+01:00;49.979874;49.979744
2019-03-19T06:23:48+01:00;49.983768;49.982822
2019-03-19T06:23:49+01:00;49.984402;49.983299
2019-03-19T06:23:50+01:00;49.985092;49.98468
2019-03-19T06:23:55+01:00;49.994316;49.993923
2019-03-19T06:23:56+01:00;49.995415;49.994671
2019-03-19T06:23:59+01:00;49.999607;49.999527
2019-03-19T06:24:00+01:00;50.000847;50.001995
2019-03-19T06:24:01+01:00;50.003471;50.003555
2019-03-19T06:24:02+01:00;50.003883;50.00304
2019-03-19T06:24:03+01:00;50.002396;50.001831
2019-03-19T06:24:05+01:00;50.003315;50.003525
2019-03-19T06:24:06+01:00;50.004402;50.004612
2019-03-19T06:24:07+01:00;50.003742;50.003811
2019-03-19T06:24:12+01:00;50.001614;50.002365
2019-03-19T06:24:13+01:00;50.000732;50.001095
2019-03-19T06:24:14+01:00;49.998661;null
2019-03-19T06:24:19+01:00;49.99733;49.99691
2019-03-19T06:24:20+01:00;49.99733;49.997124
2019-03-19T06:24:27+01:00;49.995949;49.995239
2019-03-19T06:24:28+01:00;49.996563;49.995865
2019-03-19T06:24:29+01:00;49.996769;49.996613
2019-03-19T06:24:32+01:00;49.999779;49.999199
2019-03-19T06:24:33+01:00;49.999718;49.999615
2019-03-19T06:24:34+01:00;49.999043;49.999805
2019-03-19T06:24:35+01:00;49.999874;50.000538
2019-03-19T06:24:38+01:00;49.997856;49.99696
2019-03-19T06:24:39+01:00;49.996719;49.996212
2019-03-19T06:24:45+01:00;49.986897;49.987526
2019-03-19T06:24:46+01:00;49.985733;49.98687
2019-03-19T06:24:51+01:00;49.985348;49.985519
2019-03-19T06:24:52+01:00;49.985863;49.986034
2019-03-19T06:24:55+01:00;49.995167;49.995537
2019-03-19T06:24:56+01:00;49.995247;49.99519
2019-03-19T06:24:57+01:00;49.993835;null
2019-03-19T06:24:58+01:00;49.992565;49.991852
2019-03-19T06:24:59+01:00;49.991852;49.991627
2019-03-19T06:25:02+01:00;49.991444;49.990437
2019-03-19T06:25:03+01:00;49.988796;49.988075
2019-03-19T06:25:08+01:00;49.981113;49.982346
2019-03-19T06:25:09+01:00;49.980831;49.981087
2019-03-19T06:25:15+01:00;49.984661;49.984703
2019-03-19T06:25:16+01:00;49.984974;49.985668
2019-03-19T06:25:19+01:00;49.98576;49.985718
2019-03-19T06:25:20+01:00;49.987656;49.986794
2019-03-19T06:25:21+01:00;49.985859;49.985558
2019-03-19T06:25:22+01:00;49.984211;49.984756
2019-03-19T06:25:25+01:00;49.981228;49.980846
2019-03-19T06:25:26+01:00;49.980251;49.980228
2019-03-19T06:25:27+01:00;49.977928;49.97826
2019-03-19T06:25:29+01:00;49.974499;49.974964
2019-03-19T06:25:30+01:00;49.975132;49.975254
2019-03-19T06:25:31+01:00;49.974697;49.97546
2019-03-19T06:25:32+01:00;49.974266;49.975086
2019-03-19T06:25:33+01:00;49.97364;49.973522
2019-03-19T06:25:36+01:00;49.975376;49.974831
2019-03-19T06:25:37+01:00;49.975155;49.975334
2019-03-19T06:25:38+01:00;49.977226;49.976738
2019-03-19T06:25:39+01:00;49.978657;49.978539
2019-03-19T06:25:40+01:00;49.97776;null
2019-03-19T06:25:42+01:00;49.980446;49.980236
2019-03-19T06:25:43+01:00;49.978912;49.980083
2019-03-19T06:25:44+01:00;49.980267;49.981361
2019-03-19T06:25:45+01:00;49.980022;49.980228
2019-03-19T06:25:46+01:00;49.978672;49.979721
2019-03-19T06:25:49+01:00;49.981651;49.98259
2019-03-19T06:25:50+01:00;49.981197;49.981316
2019-03-19T06:25:51+01:00;49.980854;49.980618
2019-03-19T06:25:52+01:00;49.980118;49.979836
2019-03-19T06:25:55+01:00;49.980354;49.97945
2019-03-19T06:25:56+01:00;49.979786;49.979462
2019-03-19T06:25:57+01:00;49.978966;49.979027
2019-03-19T06:25:59+01:00;49.980629;49.980309
2019-03-19T06:26:00+01:00;49.983219;49.981842
2019-03-19T06:26:01+01:00;49.982124;49.98167
2019-03-19T06:26:02+01:00;49.981834;49.981899
2019-03-19T06:26:03+01:00;49.981728;49.982346
2019-03-19T06:26:06+01:00;49.98407;49.984554
2019-03-19T06:26:07+01:00;49.984901;49.985516
2019-03-19T06:26:08+01:00;49.98455;49.984669
2019-03-19T06:26:09+01:00;49.984955;49.984333
2019-03-19T06:26:10+01:00;49.984478;49.984573
2019-03-19T06:26:12+01:00;49.98632;49.986916
2019-03-19T06:26:13+01:00;49.988754;49.988441
2019-03-19T06:26:14+01:00;49.988312;49.988499
2019-03-19T06:26:15+01:00;49.988087;49.987484
2019-03-19T06:26:16+01:00;49.99028;49.98925
2019-03-19T06:26:19+01:00;49.994419;49.994225
2019-03-19T06:26:20+01:00;49.996052;49.995972
2019-03-19T06:26:22+01:00;49.99794;49.999027
2019-03-19T06:26:23+01:00;49.998737;49.997524
2019-03-19T06:26:24+01:00;49.998547;49.998161
2019-03-19T06:26:25+01:00;49.998505;49.998917
2019-03-19T06:26:26+01:00;49.997688;49.997807
2019-03-19T06:26:27+01:00;49.995464;null
2019-03-19T06:26:29+01:00;49.994312;49.993172
2019-03-19T06:26:30+01:00;49.992962;49.9925
2019-03-19T06:26:31+01:00;49.992397;49.992496
2019-03-19T06:26:32+01:00;49.992767;49.992641
2019-03-19T06:26:33+01:00;49.992016;49.991592
2019-03-19T06:26:36+01:00;49.98811;49.988739
2019-03-19T06:26:37+01:00;49.988079;49.988316
2019-03-19T06:26:39+01:00;49.986122;49.986279
2019-03-19T06:26:40+01:00;49.985538;49.984829
2019-03-19T06:26:41+01:00;49.984657;49.984768
2019-03-19T06:26:42+01:00;49.985523;49.98613
2019-03-19T06:26:43+01:00;49.986164;49.985931
2019-03-19T06:26:44+01:00;49.987812;49.987213
2019-03-19T06:26:46+01:00;49.987957;49.987179
2019-03-19T06:26:47+01:00;49.987835;49.98761
2019-03-19T06:26:48+01:00;49.989895;49.990047
2019-03-19T06:26:49+01:00;49.989731;49.989895
2019-03-19T06:26:50+01:00;49.988903;49.989082
2019-03-19T06:26:53+01:00;49.987957;49.988064
2019-03-19T06:26:54+01:00;49.987949;49.987709
2019-03-19T06:26:59+01:00;null;49.992695
2019-03-19T06:27:00+01:00;49.99461;49.995144
2019-03-19T06:27:01+01:00;49.99387;49.993675
2019-03-19T06:27:03+01:00;49.994717;49.994762
2019-03-19T06:27:04+01:00;49.995022;49.995159
2019-03-19T06:27:05+01:00;49.995708;49.996582
2019-03-19T06:27:06+01:00;49.997879;49.997753
2019-03-19T06:27:07+01:00;49.997967;49.999081
2019-03-19T06:27:10+01:00;49.998974;49.998985
2019-03-19T06:27:11+01:00;49.999569;50.000183
2019-03-19T06:27:12+01:00;50.00227;50.001839
2019-03-19T06:27:13+01:00;50.005733;50.006641
2019-03-19T06:27:14+01:00;50.008434;50.008373
2019-03-19T06:27:17+01:00;50.012047;50.011848
2019-03-19T06:27:18+01:00;50.012436;50.013264
2019-03-19T06:27:20+01:00;50.017235;50.016411
2019-03-19T06:27:21+01:00;50.018181;50.0182
2019-03-19T06:27:22+01:00;50.018574;50.018234
2019-03-19T06:27:23+01:00;50.0187;50.01881
2019-03-19T06:27:24+01:00;50.019096;50.018955
2019-03-19T06:27:27+01:00;50.019768;50.01881
2019-03-19T06:27:28+01:00;50.020248;50.019463
2019-03-19T06:27:29+01:00;50.019058;50.019032
2019-03-19T06:27:30+01:00;50.018009;50.018387
2019-03-19T06:27:31+01:00;50.015816;50.015354
2019-03-19T06:27:34+01:00;50.013565;50.013378
2019-03-19T06:27:35+01:00;50.012299;50.012878
2019-03-19T06:27:40+01:00;50.007;50.007202
2019-03-19T06:27:41+01:00;50.008739;50.008991
2019-03-19T06:27:44+01:00;50.008369;50.007542
2019-03-19T06:27:45+01:00;50.009708;50.008484
2019-03-19T06:27:46+01:00;50.007774;50.010162
2019-03-19T06:27:47+01:00;50.007614;50.008171
2019-03-19T06:27:48+01:00;50.009266;50.009621
2019-03-19T06:27:50+01:00;50.013252;50.013454
2019-03-19T06:27:51+01:00;50.013836;50.013596
2019-03-19T06:27:52+01:00;50.014473;50.014095
2019-03-19T06:27:57+01:00;50.017601;50.017612
2019-03-19T06:27:58+01:00;50.017902;50.016808
2019-03-19T06:27:59+01:00;50.017525;50.018223
2019-03-19T06:28:01+01:00;50.0215;50.020851
2019-03-19T06:28:02+01:00;50.021576;50.022015
2019-03-19T06:28:03+01:00;50.022633;50.024033
2019-03-19T06:28:04+01:00;50.024147;50.023857
2019-03-19T06:28:05+01:00;50.023785;50.024353
2019-03-19T06:28:07+01:00;50.024837;50.025593
2019-03-19T06:28:08+01:00;50.026436;50.026554
2019-03-19T06:28:09+01:00;50.025639;50.025429
2019-03-19T06:28:14+01:00;50.021057;50.020863
2019-03-19T06:28:15+01:00;50.020535;50.020912
2019-03-19T06:28:16+01:00;50.020039;50.019855
2019-03-19T06:28:21+01:00;50.016869;50.016968
2019-03-19T06:28:22+01:00;50.016201;50.016823
2019-03-19T06:28:27+01:00;50.01247;50.013474
2019-03-19T06:28:28+01:00;50.013542;50.013371
2019-03-19T06:28:29+01:00;50.012569;50.011921
2019-03-19T06:28:31+01:00;50.008308;50.008656
2019-03-19T06:28:32+01:00;50.007854;50.007587
2019-03-19T06:28:33+01:00;50.007572;50.00687
2019-03-19T06:28:34+01:00;50.00666;50.006573
2019-03-19T06:28:35+01:00;50.004642;50.005188
2019-03-19T06:28:38+01:00;50.000198;50.000725
2019-03-19T06:28:39+01:00;49.998913;49.998577
2019-03-19T06:28:45+01:00;49.998981;49.999748
2019-03-19T06:28:46+01:00;49.997288;49.997002
2019-03-19T06:28:48+01:00;50.001358;50.000462
2019-03-19T06:28:49+01:00;49.999134;49.998962
2019-03-19T06:28:50+01:00;49.997551;49.997566
2019-03-19T06:28:51+01:00;49.997349;49.997269
2019-03-19T06:28:52+01:00;49.998405;49.999043
2019-03-19T06:28:55+01:00;50.000965;50.001423
2019-03-19T06:28:56+01:00;50.002174;50.002323
2019-03-19T06:29:02+01:00;50.005913;50.006653
2019-03-19T06:29:03+01:00;50.007889;50.007782
2019-03-19T06:29:05+01:00;50.011436;50.010792
2019-03-19T06:29:06+01:00;50.012585;50.012554
2019-03-19T06:29:07+01:00;50.01289;50.013229
2019-03-19T06:29:08+01:00;50.015228;50.015362
2019-03-19T06:29:09+01:00;50.017315;50.017967
2019-03-19T06:29:12+01:00;50.019203;50.018806
2019-03-19T06:29:13+01:00;50.018784;50.019199
2019-03-19T06:29:14+01:00;50.018936;50.018768
2019-03-19T06:29:19+01:00;50.016792;50.016666
2019-03-19T06:29:20+01:00;50.015915;50.0168
2019-03-19T06:29:25+01:00;50.018097;50.017166
2019-03-19T06:29:26+01:00;50.019264;50.017979
2019-03-19T06:29:27+01:00;50.017963;null
2019-03-19T06:29:29+01:00;50.022552;50.022392
2019-03-19T06:29:30+01:00;50.024834;50.02396
2019-03-19T06:29:31+01:00;50.024521;50.025089
2019-03-19T06:29:32+01:00;50.024643;50.023777
2019-03-19T06:29:33+01:00;50.025627;50.024979
2019-03-19T06:29:36+01:00;50.026123;50.026814
2019-03-19T06:29:37+01:00;50.026375;50.026218
2019-03-19T06:29:42+01:00;50.018215;50.01857
2019-03-19T06:29:43+01:00;50.016716;50.017292
2019-03-19T06:29:44+01:00;50.016624;50.016422
2019-03-19T06:29:46+01:00;50.013783;50.013638
2019-03-19T06:29:47+01:00;50.014217;50.014351
2019-03-19T06:29:48+01:00;50.014957;50.014404
2019-03-19T06:29:49+01:00;50.015141;50.015022
2019-03-19T06:29:50+01:00;50.014908;50.014885
2019-03-19T06:29:52+01:00;null;50.011658
2019-03-19T06:29:53+01:00;50.01231;50.01157
2019-03-19T06:29:54+01:00;50.010555;50.010391
2019-03-19T06:29:59+01:00;null;50.012768
2019-03-19T06:30:00+01:00;50.013294;50.013172
2019-03-19T06:30:01+01:00;50.013779;50.013542
2019-03-19T06:30:06+01:00;50.019527;50.019939
2019-03-19T06:30:07+01:00;50.021683;50.021103
2019-03-19T06:30:12+01:00;50.021351;50.020744
2019-03-19T06:30:13+01:00;50.019577;50.019501
2019-03-19T06:30:14+01:00;50.01786;50.019291
2019-03-19T06:30:16+01:00;50.020668;50.020794
2019-03-19T06:30:17+01:00;50.020248;50.020473
2019-03-19T06:30:18+01:00;50.020924;50.021038
2019-03-19T06:30:23+01:00;50.025543;50.025467
2019-03-19T06:30:24+01:00;50.024876;50.025909
2019-03-19T06:30:27+01:00;50.024147;50.024471
2019-03-19T06:30:28+01:00;50.026867;50.02639
2019-03-19T06:30:29+01:00;50.028633;50.028309
2019-03-19T06:30:30+01:00;50.028969;50.029472
2019-03-19T06:30:31+01:00;50.029621;50.028904
2019-03-19T06:30:33+01:00;50.024136;50.024948
2019-03-19T06:30:34+01:00;50.024055;50.023499
2019-03-19T06:30:35+01:00;50.025085;50.024708
2019-03-19T06:30:40+01:00;50.016846;50.017361
2019-03-19T06:30:41+01:00;50.016983;50.017719
2019-03-19T06:30:47+01:00;50.01371;50.014126
2019-03-19T06:30:48+01:00;50.014854;50.014664
2019-03-19T06:30:55+01:00;50.017944;50.018749
2019-03-19T06:30:56+01:00;50.020016;50.019821
2019-03-19T06:30:57+01:00;50.019638;50.020039
2019-03-19T06:31:02+01:00;50.023277;50.022434
2019-03-19T06:31:03+01:00;50.023979;50.024185
2019-03-19T06:31:13+01:00;50.017662;50.018475
2019-03-19T06:31:14+01:00;50.019176;50.019798
2019-03-19T06:31:19+01:00;50.018158;50.018333
2019-03-19T06:31:20+01:00;50.018784;50.018555
2019-03-19T06:31:30+01:00;50.01778;50.017632
2019-03-19T06:31:31+01:00;50.017391;50.018116
2019-03-19T06:31:36+01:00;50.020275;50.019325
2019-03-19T06:31:37+01:00;50.019295;50.018932
2019-03-19T06:31:44+01:00;50.013584;50.01392
2019-03-19T06:31:45+01:00;50.013371;50.013462
2019-03-19T06:31:46+01:00;50.012959;50.01255
2019-03-19T06:31:53+01:00;50.012646;50.011875
2019-03-19T06:31:54+01:00;50.012341;50.0121
2019-03-19T06:31:55+01:00;50.012661;50.013924
2019-03-19T06:31:57+01:00;50.013947;50.014156
2019-03-19T06:31:58+01:00;50.014069;50.013412
2019-03-19T06:31:59+01:00;50.015194;50.015774
2019-03-19T06:32:00+01:00;50.016991;50.016941
2019-03-19T06:32:01+01:00;50.015789;50.016319
2019-03-19T06:32:04+01:00;50.017139;50.016968
2019-03-19T06:32:05+01:00;50.015896;50.016361
2019-03-19T06:32:10+01:00;50.012127;50.012325
2019-03-19T06:32:11+01:00;50.012295;50.012512
2019-03-19T06:32:12+01:00;50.011497;50.010666
2019-03-19T06:32:17+01:00;50.003048;50.003437
2019-03-19T06:32:18+01:00;50.003113;50.003258
2019-03-19T06:32:21+01:00;50.003849;50.002987
2019-03-19T06:32:22+01:00;50.002548;50.001972
2019-03-19T06:32:23+01:00;50.003075;50.002777
2019-03-19T06:32:24+01:00;50.003216;50.003693
2019-03-19T06:32:25+01:00;50.004627;50.005882
2019-03-19T06:32:28+01:00;50.007874;50.007648
2019-03-19T06:32:29+01:00;50.007992;50.008095
2019-03-19T06:32:30+01:00;50.00782;50.00803
2019-03-19T06:32:31+01:00;50.00885;50.009098
2019-03-19T06:32:34+01:00;50.011116;50.01099
2019-03-19T06:32:35+01:00;50.00996;50.010136
2019-03-19T06:32:40+01:00;50.008133;50.007401
2019-03-19T06:32:41+01:00;50.007519;50.007454
2019-03-19T06:32:42+01:00;50.005123;50.005482
2019-03-19T06:32:45+01:00;50.005589;50.005436
2019-03-19T06:32:46+01:00;50.005981;50.006187
2019-03-19T06:32:47+01:00;50.003578;50.003418
2019-03-19T06:32:48+01:00;50.002487;50.00248
2019-03-19T06:32:51+01:00;50.003525;50.003033
2019-03-19T06:32:52+01:00;50.002598;50.002003
2019-03-19T06:32:58+01:00;50.00502;50.005676
2019-03-19T06:32:59+01:00;50.00547;50.005306
2019-03-19T06:33:02+01:00;50.004333;50.00415
2019-03-19T06:33:03+01:00;50.003891;50.004234
2019-03-19T06:33:04+01:00;50.003704;50.003796
2019-03-19T06:33:05+01:00;50.002777;50.002003
2019-03-19T06:33:08+01:00;50.001991;50.002235
2019-03-19T06:33:09+01:00;50.00079;50.001156
2019-03-19T06:33:10+01:00;50.000439;null
2019-03-19T06:33:11+01:00;49.999886;50.000072
2019-03-19T06:33:12+01:00;49.999149;49.999653
2019-03-19T06:33:15+01:00;49.997993;49.997913
2019-03-19T06:33:16+01:00;49.996658;49.997005
2019-03-19T06:33:17+01:00;49.993809;49.994122
2019-03-19T06:33:18+01:00;49.992821;49.992691
2019-03-19T06:33:21+01:00;49.983936;49.98423
2019-03-19T06:33:22+01:00;49.982502;49.98304
2019-03-19T06:33:25+01:00;49.973679;49.97382
2019-03-19T06:33:26+01:00;49.974804;49.974499
2019-03-19T06:33:27+01:00;49.973896;49.973213
2019-03-19T06:33:28+01:00;49.971592;49.97139
2019-03-19T06:33:29+01:00;49.971523;49.971378
2019-03-19T06:33:32+01:00;49.973713;49.972919
2019-03-19T06:33:33+01:00;49.972752;49.973068
2019-03-19T06:33:34+01:00;49.973003;49.972816
2019-03-19T06:33:35+01:00;49.974213;49.973339
2019-03-19T06:33:38+01:00;49.972366;49.97266
2019-03-19T06:33:39+01:00;49.97295;49.973644
2019-03-19T06:33:42+01:00;49.967487;49.967705
2019-03-19T06:33:43+01:00;49.965946;49.965733
2019-03-19T06:33:44+01:00;49.964916;49.964909
2019-03-19T06:33:45+01:00;49.96452;49.964569
2019-03-19T06:33:46+01:00;49.96384;49.964653
2019-03-19T06:33:49+01:00;49.963993;49.964756
2019-03-19T06:33:50+01:00;49.965595;49.965286
2019-03-19T06:33:51+01:00;49.966408;49.966343
2019-03-19T06:33:52+01:00;49.966953;49.966682
2019-03-19T06:33:55+01:00;49.973892;49.973408
2019-03-19T06:33:56+01:00;49.971439;49.972088
2019-03-19T06:33:57+01:00;49.973236;null
2019-03-19T06:33:58+01:00;49.974602;49.97356
2019-03-19T06:33:59+01:00;49.973007;49.972744
2019-03-19T06:34:02+01:00;49.975273;49.974243
2019-03-19T06:34:03+01:00;49.974392;49.973934
2019-03-19T06:34:05+01:00;49.97517;49.974411
2019-03-19T06:34:06+01:00;49.978432;49.977768
2019-03-19T06:34:07+01:00;49.978786;49.978577
2019-03-19T06:34:08+01:00;49.976723;49.977631
2019-03-19T06:34:09+01:00;49.976654;49.977249
2019-03-19T06:34:12+01:00;49.978771;49.979576
2019-03-19T06:34:13+01:00;49.979092;49.979214
2019-03-19T06:34:14+01:00;49.97818;49.978077
2019-03-19T06:34:15+01:00;49.975994;49.976067
2019-03-19T06:34:16+01:00;49.975834;49.976192
2019-03-19T06:34:19+01:00;49.97337;49.973671
2019-03-19T06:34:20+01:00;49.972054;49.971931
2019-03-19T06:34:25+01:00;49.969967;49.968868
2019-03-19T06:34:26+01:00;49.969105;49.968399
2019-03-19T06:34:27+01:00;49.967487;49.967659
2019-03-19T06:34:29+01:00;49.967361;49.967621
2019-03-19T06:34:30+01:00;49.968044;49.967663
2019-03-19T06:34:31+01:00;49.969521;49.96965
2019-03-19T06:34:32+01:00;49.969669;49.970413
2019-03-19T06:34:33+01:00;49.968113;49.968094
2019-03-19T06:34:35+01:00;49.964645;49.965004
2019-03-19T06:34:36+01:00;49.964199;49.964455
2019-03-19T06:34:37+01:00;49.964779;49.964676
2019-03-19T06:34:42+01:00;49.966557;49.966591
2019-03-19T06:34:43+01:00;49.967827;49.968254
2019-03-19T06:34:44+01:00;49.969017;49.968281
2019-03-19T06:34:49+01:00;49.96946;49.969025
2019-03-19T06:34:50+01:00;49.969246;49.969845
2019-03-19T06:34:59+01:00;49.970905;49.970943
2019-03-19T06:35:00+01:00;49.972088;49.972088
2019-03-19T06:35:01+01:00;49.974197;49.97411
2019-03-19T06:35:06+01:00;49.972897;49.973797
2019-03-19T06:35:07+01:00;49.974468;49.974407
2019-03-19T06:35:12+01:00;null;49.975353
2019-03-19T06:35:13+01:00;49.976456;49.976315
2019-03-19T06:35:14+01:00;49.975769;49.975323
2019-03-19T06:35:16+01:00;49.978207;49.978176
2019-03-19T06:35:17+01:00;49.981972;49.982582
2019-03-19T06:35:18+01:00;49.984459;49.984402
2019-03-19T06:35:23+01:00;49.983028;49.983128
2019-03-19T06:35:24+01:00;49.982971;49.983414
2019-03-19T06:35:29+01:00;49.980225;49.980797
2019-03-19T06:35:30+01:00;49.98159;49.9818
2019-03-19T06:35:31+01:00;49.980873;49.981308
2019-03-19T06:35:38+01:00;49.97459;49.974113
2019-03-19T06:35:39+01:00;49.975353;49.975311
2019-03-19T06:35:40+01:00;49.978058;49.977196
2019-03-19T06:35:45+01:00;49.98328;49.982937
2019-03-19T06:35:46+01:00;49.98457;49.98431
2019-03-19T06:35:55+01:00;null;49.987709
2019-03-19T06:35:56+01:00;49.988338;49.988499
2019-03-19T06:35:57+01:00;49.989376;49.988987
2019-03-19T06:36:02+01:00;49.990952;49.99041
2019-03-19T06:36:03+01:00;49.990471;49.990639
2019-03-19T06:36:08+01:00;49.990761;49.991383
2019-03-19T06:36:09+01:00;49.990612;49.990753
2019-03-19T06:36:10+01:00;49.990574;49.990196
2019-03-19T06:36:13+01:00;49.990494;49.989372
2019-03-19T06:36:14+01:00;49.991013;49.989681
2019-03-19T06:36:15+01:00;49.988651;49.987892
2019-03-19T06:36:16+01:00;49.988804;49.988701
2019-03-19T06:36:19+01:00;49.989765;49.990749
2019-03-19T06:36:20+01:00;49.992336;49.99168
2019-03-19T06:36:26+01:00;49.983009;49.983955
2019-03-19T06:36:27+01:00;49.982376;49.982735
2019-03-19T06:36:30+01:00;49.981312;49.980301
2019-03-19T06:36:31+01:00;49.98267;49.981758
2019-03-19T06:36:32+01:00;49.980629;49.98016
2019-03-19T06:36:33+01:00;49.980339;49.980541
2019-03-19T06:36:36+01:00;49.984093;49.983452
2019-03-19T06:36:37+01:00;49.983486;49.982895
2019-03-19T06:36:43+01:00;49.977333;49.977592
2019-03-19T06:36:44+01:00;49.976612;49.976433
2019-03-19T06:36:49+01:00;49.970432;49.969288
2019-03-19T06:36:50+01:00;49.968487;49.96793
2019-03-19T06:36:53+01:00;49.967846;49.967682
2019-03-19T06:36:54+01:00;49.969494;49.969978
2019-03-19T06:36:55+01:00;49.971184;49.970837
2019-03-19T06:36:56+01:00;49.972832;49.972843
2019-03-19T06:36:57+01:00;49.975395;49.976517
2019-03-19T06:37:00+01:00;49.980362;49.979313
2019-03-19T06:37:01+01:00;49.980553;49.980438
2019-03-19T06:37:02+01:00;49.98011;49.981144
2019-03-19T06:37:03+01:00;49.981609;49.981869
2019-03-19T06:37:06+01:00;49.984226;49.983479
2019-03-19T06:37:07+01:00;49.982937;49.982468
2019-03-19T06:37:08+01:00;49.980194;49.980381
2019-03-19T06:37:10+01:00;49.980541;49.980423
2019-03-19T06:37:11+01:00;49.980247;49.980629
2019-03-19T06:37:12+01:00;49.980907;49.980824
2019-03-19T06:37:13+01:00;49.980064;49.979568
2019-03-19T06:37:14+01:00;49.977898;49.977562
2019-03-19T06:37:17+01:00;49.978233;49.977074
2019-03-19T06:37:18+01:00;49.97897;49.978207
2019-03-19T06:37:19+01:00;49.979557;49.979366
2019-03-19T06:37:20+01:00;49.980076;49.979645
2019-03-19T06:37:23+01:00;49.981926;49.982075
2019-03-19T06:37:24+01:00;49.982788;49.982502
2019-03-19T06:37:25+01:00;49.981339;49.98196
2019-03-19T06:37:26+01:00;49.980946;49.980907
2019-03-19T06:37:27+01:00;49.980042;49.979595
2019-03-19T06:37:30+01:00;49.979877;49.980019
2019-03-19T06:37:31+01:00;49.980431;49.980747
2019-03-19T06:37:32+01:00;49.979805;49.978943
2019-03-19T06:37:33+01:00;49.978394;49.978432
2019-03-19T06:37:36+01:00;49.977852;49.977161
2019-03-19T06:37:37+01:00;49.977013;49.976463
