Time;I RMS phase A;I RMS phase B;I RMS phase C
2019-03-19T04:52:44+01:00;0.181097;1.731059;0.027888
2019-03-19T04:52:49+01:00;null;1.732624;0.026417
2019-03-19T04:52:50+01:00;0.183103;1.732654;0.027226
2019-03-19T04:52:51+01:00;0.18183;1.730987;0.02805
2019-03-19T04:52:53+01:00;0.182404;1.731516;0.028161
2019-03-19T04:52:54+01:00;0.182814;1.732624;0.025906
2019-03-19T04:52:55+01:00;0.184579;1.806426;0.028693
2019-03-19T04:52:56+01:00;0.183996;0.074121;0.027808
2019-03-19T04:52:57+01:00;0.183196;0.074686;0.026162
2019-03-19T04:53:00+01:00;0.184158;0.07493;0.029925
2019-03-19T04:53:01+01:00;0.183592;0.075456;0.029096
2019-03-19T04:53:02+01:00;0.184684;0.074734;0.027657
2019-03-19T04:53:03+01:00;0.184349;0.074532;0.026278
2019-03-19T04:53:04+01:00;0.18368;0.073955;0.027048
2019-03-19T04:53:06+01:00;0.185568;0.075841;0.026301
2019-03-19T04:53:07+01:00;0.183599;0.074389;0.025834
2019-03-19T04:53:08+01:00;0.18401;0.074679;0.025688
2019-03-19T04:53:09+01:00;0.184533;0.075108;0.025175
2019-03-19T04:53:10+01:00;0.183919;0.074818;0.028791
2019-03-19T04:53:13+01:00;0.185078;0.075281;0.027271
2019-03-19T04:53:14+01:00;0.184532;0.075317;0.028222
2019-03-19T04:53:17+01:00;0.184542;0.075056;0.02868
2019-03-19T04:53:18+01:00;0.183422;0.074175;0.027925
2019-03-19T04:53:19+01:00;0.18462;0.075175;0.027962
2019-03-19T04:53:20+01:00;0.185625;0.075503;0.027322
2019-03-19T04:53:21+01:00;0.184982;0.075472;0.028776
2019-03-19T04:53:24+01:00;0.184614;0.074529;0.026563
2019-03-19T04:53:25+01:00;0.185162;0.075719;0.027362
2019-03-19T04:53:26+01:00;0.18434;0.074375;0.0272
2019-03-19T04:53:27+01:00;0.1856;0.074931;0.02804
2019-03-19T04:53:30+01:00;0.184331;0.074612;0.026347
2019-03-19T04:53:31+01:00;0.18491;0.075525;0.02537
2019-03-19T04:53:34+01:00;0.184457;0.074818;0.029001
2019-03-19T04:53:35+01:00;0.184646;0.075552;0.027462
2019-03-19T04:53:36+01:00;null;0.074053;0.024567
2019-03-19T04:53:37+01:00;0.183876;0.074161;0.02644
2019-03-19T04:53:38+01:00;0.183902;0.07501;0.023497
2019-03-19T04:53:40+01:00;0.184071;0.074791;0.028892
2019-03-19T04:53:41+01:00;0.18366;0.074709;0.025879
2019-03-19T04:53:42+01:00;0.183907;0.074448;0.025851
2019-03-19T04:53:43+01:00;0.184157;0.075;0.027372
2019-03-19T04:53:44+01:00;0.184898;0.074763;0.024337
2019-03-19T04:53:47+01:00;0.184941;0.074891;0.025867
2019-03-19T04:53:48+01:00;0.184563;0.075137;0.026328
2019-03-19T04:53:49+01:00;0.184944;0.074875;0.027178
2019-03-19T04:53:50+01:00;0.184213;0.074551;0.027086
2019-03-19T04:53:51+01:00;0.183475;0.074146;0.027662
2019-03-19T04:53:54+01:00;0.183903;0.074873;0.02584
2019-03-19T04:53:55+01:00;0.185483;0.075364;0.028346
2019-03-19T04:53:57+01:00;0.184013;0.074849;0.028194
2019-03-19T04:53:58+01:00;0.184019;0.07447;0.027873
2019-03-19T04:53:59+01:00;0.184664;0.075129;0.026923
2019-03-19T04:54:00+01:00;0.184197;0.074865;0.02565
2019-03-19T04:54:01+01:00;0.185033;0.075514;0.02441
2019-03-19T04:54:04+01:00;0.183649;0.074318;0.029135
2019-03-19T04:54:05+01:00;0.184217;0.074898;0.027287
2019-03-19T04:54:06+01:00;0.184976;0.075778;null
2019-03-19T04:54:07+01:00;0.184895;0.07525;0.02474
2019-03-19T04:54:08+01:00;0.185131;0.075448;0.025923
2019-03-19T04:54:11+01:00;0.184691;0.075363;0.026527
2019-03-19T04:54:12+01:00;0.185387;0.075874;0.027236
2019-03-19T04:54:17+01:00;0.183767;0.074317;0.028051
2019-03-19T04:54:18+01:00;0.185252;0.076241;0.024947
2019-03-19T04:54:21+01:00;0.184496;0.075773;0.026775
2019-03-19T04:54:22+01:00;0.184061;0.074586;0.0272
2019-03-19T04:54:23+01:00;0.185093;0.07608;0.026654
2019-03-19T04:54:24+01:00;0.184448;0.075718;0.029131
2019-03-19T04:54:25+01:00;0.184334;0.074489;0.026598
2019-03-19T04:54:27+01:00;null;0.075043;0.027212
2019-03-19T04:54:28+01:00;0.185286;0.075649;0.028089
2019-03-19T04:54:29+01:00;0.184909;0.075461;0.0268
2019-03-19T04:54:34+01:00;0.185335;0.075398;0.026515
2019-03-19T04:54:35+01:00;0.183501;0.074372;0.028209
2019-03-19T04:54:36+01:00;0.184868;0.074595;0.025839
2019-03-19T04:54:38+01:00;0.183908;0.074841;0.025195
2019-03-19T04:54:39+01:00;0.184517;0.075486;0.025323
2019-03-19T04:54:40+01:00;0.183294;0.074548;0.028297
2019-03-19T04:54:41+01:00;0.184451;0.0741;0.027282
2019-03-19T04:54:42+01:00;0.184978;0.075186;0.026966
2019-03-19T04:54:44+01:00;0.184963;0.075359;0.026046
2019-03-19T04:54:45+01:00;0.183616;0.074728;0.026332
2019-03-19T04:54:46+01:00;0.184956;0.074782;0.023865
2019-03-19T04:54:47+01:00;0.184414;0.075038;0.02617
2019-03-19T04:54:48+01:00;0.183955;0.074227;0.027314
2019-03-19T04:54:49+01:00;0.184048;0.075751;0.026109
2019-03-19T04:54:51+01:00;0.18405;0.074402;0.026226
2019-03-19T04:54:52+01:00;0.184609;0.075566;0.02825
2019-03-19T04:54:53+01:00;0.184974;0.075402;0.026375
2019-03-19T04:54:54+01:00;0.184991;0.075285;0.025751
2019-03-19T04:54:55+01:00;0.184931;0.075397;0.027441
2019-03-19T04:54:58+01:00;0.184457;0.075217;0.026996
2019-03-19T04:54:59+01:00;0.184713;0.075441;0.026539
2019-03-19T04:55:04+01:00;0.183964;0.074208;0.028239
2019-03-19T04:55:05+01:00;0.184357;0.075635;0.028367
2019-03-19T04:55:06+01:00;0.184795;0.075706;0.024926
2019-03-19T04:55:08+01:00;0.183569;0.074151;0.027042
2019-03-19T04:55:09+01:00;0.184463;0.074925;0.024673
2019-03-19T04:55:10+01:00;0.184579;0.075197;0.026117
2019-03-19T04:55:15+01:00;0.184926;0.07529;0.026545
2019-03-19T04:55:16+01:00;0.185047;0.075214;0.02599
2019-03-19T04:55:22+01:00;0.184156;0.075229;0.027752
2019-03-19T04:55:23+01:00;0.183134;0.074524;0.028447
2019-03-19T04:55:30+01:00;0.18393;0.074763;0.02709
2019-03-19T04:55:31+01:00;0.183946;0.074743;0.028786
2019-03-19T04:55:32+01:00;0.184987;0.075718;0.027626
2019-03-19T04:55:37+01:00;0.184771;0.074948;0.026233
2019-03-19T04:55:38+01:00;0.183947;0.074074;0.028993
2019-03-19T04:55:45+01:00;0.184003;0.074594;0.030226
2019-03-19T04:55:46+01:00;0.183948;0.074537;0.025282
2019-03-19T04:55:54+01:00;0.184796;0.075568;0.026292
2019-03-19T04:55:55+01:00;0.185063;0.075287;0.025423
2019-03-19T04:56:00+01:00;0.185057;0.074986;0.027241
2019-03-19T04:56:01+01:00;0.184772;0.075493;0.026497
2019-03-19T04:56:02+01:00;0.183506;0.074118;0.0275
2019-03-19T04:56:05+01:00;0.184429;0.075107;0.027947
2019-03-19T04:56:06+01:00;0.18497;0.07506;0.02774
2019-03-19T04:56:08+01:00;0.184489;0.075511;0.027959
2019-03-19T04:56:09+01:00;0.184381;0.074602;0.025767
2019-03-19T04:56:10+01:00;0.184178;0.074891;0.028872
2019-03-19T04:56:17+01:00;null;null;0.028283
2019-03-19T04:56:18+01:00;0.183696;0.074657;0.027192
2019-03-19T04:56:19+01:00;0.183597;0.07481;0.02684
2019-03-19T04:56:24+01:00;0.184547;0.07556;0.02665
2019-03-19T04:56:25+01:00;0.184378;0.074996;0.02673
2019-03-19T04:56:28+01:00;0.184865;0.075484;0.02836
2019-03-19T04:56:29+01:00;0.184156;0.074513;0.026779
2019-03-19T04:56:35+01:00;0.183626;0.074414;0.026505
2019-03-19T04:56:36+01:00;0.184148;0.074608;0.025776
2019-03-19T04:56:41+01:00;0.18383;0.074434;0.027387
2019-03-19T04:56:42+01:00;0.184503;0.074409;0.02928
2019-03-19T04:56:48+01:00;0.184423;0.074372;0.027212
2019-03-19T04:56:49+01:00;0.184509;0.075327;0.028938
2019-03-19T04:56:52+01:00;0.18459;0.075434;0.024432
2019-03-19T04:56:53+01:00;0.184073;0.074927;0.025671
2019-03-19T04:56:54+01:00;0.184479;0.074905;0.026642
2019-03-19T04:56:55+01:00;0.183946;0.075098;0.027947
2019-03-19T04:56:58+01:00;0.183141;0.074495;0.029012
2019-03-19T04:56:59+01:00;0.18398;0.074263;0.028352
2019-03-19T04:57:00+01:00;0.184184;null;null
2019-03-19T04:57:02+01:00;0.183717;0.074534;0.027403
2019-03-19T04:57:03+01:00;0.184091;0.074158;0.026959
2019-03-19T04:57:04+01:00;0.183989;0.074417;0.027961
2019-03-19T04:57:05+01:00;0.18397;0.074456;0.028063
2019-03-19T04:57:06+01:00;0.183818;0.075145;0.027331
2019-03-19T04:57:09+01:00;0.184726;0.075122;0.025259
2019-03-19T04:57:10+01:00;0.18467;0.075383;0.026299
2019-03-19T04:57:11+01:00;0.184213;0.074993;0.028181
2019-03-19T04:57:12+01:00;0.184705;0.074579;0.031061
2019-03-19T04:57:15+01:00;0.184018;0.074205;0.027218
2019-03-19T04:57:16+01:00;0.183715;0.074428;0.027785
2019-03-19T04:57:17+01:00;0.184487;0.074877;0.026231
2019-03-19T04:57:18+01:00;0.184802;0.075119;0.027245
2019-03-19T04:57:19+01:00;0.183623;0.074327;0.029786
2019-03-19T04:57:22+01:00;0.184166;0.074989;0.028987
2019-03-19T04:57:23+01:00;0.18516;0.075524;0.025022
2019-03-19T04:57:26+01:00;0.184768;0.075364;0.027159
2019-03-19T04:57:27+01:00;0.183448;0.074712;0.027232
2019-03-19T04:57:28+01:00;0.184896;0.074796;0.02672
2019-03-19T04:57:29+01:00;0.184368;0.074324;0.028321
2019-03-19T04:57:30+01:00;0.185211;0.075158;0.02685
2019-03-19T04:57:32+01:00;null;0.074141;0.028361
2019-03-19T04:57:33+01:00;0.183465;0.074792;0.027107
2019-03-19T04:57:34+01:00;0.184544;0.074617;0.02677
2019-03-19T04:57:35+01:00;0.184441;0.07486;0.025456
2019-03-19T04:57:36+01:00;0.184938;0.075359;0.028673
2019-03-19T04:57:39+01:00;0.184716;0.074658;0.026816
2019-03-19T04:57:40+01:00;0.183507;0.074501;0.027698
2019-03-19T04:57:41+01:00;0.184293;0.074074;0.027612
2019-03-19T04:57:42+01:00;0.185034;0.075032;0.02867
2019-03-19T04:57:43+01:00;0.183598;null;null
2019-03-19T04:57:45+01:00;0.184603;0.075105;0.026877
2019-03-19T04:57:46+01:00;0.184777;0.075409;0.025793
2019-03-19T04:57:47+01:00;0.18508;0.075183;0.025789
2019-03-19T04:57:48+01:00;0.185641;0.075333;0.026676
2019-03-19T04:57:49+01:00;0.184527;0.076176;0.02585
2019-03-19T04:57:52+01:00;0.183073;0.07426;0.028543
2019-03-19T04:57:53+01:00;0.183588;0.074108;0.027802
2019-03-19T04:57:56+01:00;0.184919;0.076059;0.024744
2019-03-19T04:57:57+01:00;0.183557;0.07489;0.027964
2019-03-19T04:57:58+01:00;0.184678;0.075855;0.024974
2019-03-19T04:57:59+01:00;0.184614;0.074926;0.024942
2019-03-19T04:58:02+01:00;0.184287;0.074815;0.026301
2019-03-19T04:58:03+01:00;0.184766;0.075548;0.028211
2019-03-19T04:58:04+01:00;0.183615;0.074445;0.027706
2019-03-19T04:58:05+01:00;0.183359;0.074179;0.028431
2019-03-19T04:58:06+01:00;0.184365;0.075608;0.025563
2019-03-19T04:58:09+01:00;0.185186;0.075127;0.02582
2019-03-19T04:58:10+01:00;0.184568;0.074839;0.02665
2019-03-19T04:58:12+01:00;0.183697;0.073777;0.028543
2019-03-19T04:58:13+01:00;0.184072;0.074813;0.028817
2019-03-19T04:58:14+01:00;0.185103;0.075571;0.024077
2019-03-19T04:58:15+01:00;0.18478;0.07515;0.025506
2019-03-19T04:58:16+01:00;0.183911;0.074147;0.026834
2019-03-19T04:58:17+01:00;0.183782;0.074457;0.027819
2019-03-19T04:58:19+01:00;0.184046;0.07503;0.026251
2019-03-19T04:58:20+01:00;0.183363;0.074673;0.027871
2019-03-19T04:58:21+01:00;0.184872;0.074756;0.026903
2019-03-19T04:58:22+01:00;0.184303;0.074851;0.029719
2019-03-19T04:58:23+01:00;0.184576;0.074945;0.028142
2019-03-19T04:58:26+01:00;0.184831;0.075233;0.025988
2019-03-19T04:58:27+01:00;0.185194;0.075204;0.02541
2019-03-19T04:58:32+01:00;0.18437;0.074409;0.027946
2019-03-19T04:58:33+01:00;0.183275;0.075184;0.024687
2019-03-19T04:58:34+01:00;0.183939;0.073917;0.026381
2019-03-19T04:58:36+01:00;0.184527;0.075084;0.024777
2019-03-19T04:58:37+01:00;0.183714;0.074244;0.031602
2019-03-19T04:58:38+01:00;0.184018;0.074525;0.027183
2019-03-19T04:58:39+01:00;0.184462;0.075292;0.025028
2019-03-19T04:58:40+01:00;0.184229;0.07431;0.028031
2019-03-19T04:58:42+01:00;0.183453;0.074602;0.028273
2019-03-19T04:58:43+01:00;0.184541;0.075;0.026162
2019-03-19T04:58:44+01:00;0.183668;0.07503;0.025785
2019-03-19T04:58:45+01:00;0.184501;0.075362;0.03101
2019-03-19T04:58:46+01:00;0.183988;0.074362;0.026706
2019-03-19T04:58:47+01:00;0.184814;0.074701;0.026667
2019-03-19T04:58:49+01:00;0.184372;0.073963;0.028902
2019-03-19T04:58:50+01:00;0.184577;0.074213;0.02888
2019-03-19T04:58:51+01:00;0.184473;0.075087;0.029461
2019-03-19T04:58:56+01:00;0.18323;0.074473;0.027728
2019-03-19T04:58:57+01:00;0.184599;0.075867;0.026706
2019-03-19T04:59:00+01:00;0.183564;0.074443;0.029258
2019-03-19T04:59:01+01:00;0.184429;0.074804;0.026624
2019-03-19T04:59:02+01:00;null;0.075207;0.026024
2019-03-19T04:59:03+01:00;0.183969;0.06551;1.369193
2019-03-19T04:59:04+01:00;0.183947;0.073512;0.244329
2019-03-19T04:59:06+01:00;0.185441;0.074469;0.238531
2019-03-19T04:59:07+01:00;0.185397;0.074287;0.237361
2019-03-19T04:59:08+01:00;0.18506;0.074472;0.238164
2019-03-19T04:59:13+01:00;0.183793;0.073349;0.23598
2019-03-19T04:59:14+01:00;0.183883;0.074165;0.235733
2019-03-19T04:59:20+01:00;0.183613;0.073384;0.226403
2019-03-19T04:59:21+01:00;0.184654;0.073774;0.2266
2019-03-19T04:59:28+01:00;0.183921;0.073913;0.22135
2019-03-19T04:59:29+01:00;0.184919;0.074607;0.220791
2019-03-19T04:59:30+01:00;0.183657;0.073837;0.21955
2019-03-19T04:59:36+01:00;null;0.07426;0.220014
2019-03-19T04:59:37+01:00;0.185355;0.074702;0.219575
2019-03-19T04:59:38+01:00;0.183525;0.073951;0.218469
2019-03-19T04:59:43+01:00;0.184223;0.073486;0.220545
2019-03-19T04:59:44+01:00;0.183758;0.073648;0.220349
2019-03-19T04:59:47+01:00;0.184032;0.073247;0.219261
2019-03-19T04:59:48+01:00;0.184214;0.074422;0.221138
2019-03-19T04:59:49+01:00;0.183994;0.073383;0.220137
2019-03-19T04:59:52+01:00;0.183998;0.073042;0.220819
2019-03-19T04:59:53+01:00;0.184552;0.074774;0.222473
2019-03-19T05:00:00+01:00;0.183682;0.073735;0.222821
2019-03-19T05:00:01+01:00;0.184516;0.07408;0.224663
2019-03-19T05:00:02+01:00;0.184283;0.073133;0.223923
2019-03-19T05:00:07+01:00;0.183688;0.072919;0.224485
2019-03-19T05:00:08+01:00;0.184718;0.073902;0.226571
2019-03-19T05:00:17+01:00;0.184423;0.073189;0.22525
2019-03-19T05:00:18+01:00;0.1841;0.074201;0.226042
2019-03-19T05:00:19+01:00;0.184428;0.073972;0.224886
2019-03-19T05:00:24+01:00;0.184618;0.073858;0.225993
2019-03-19T05:00:25+01:00;0.183565;0.072882;0.225686
2019-03-19T05:00:33+01:00;0.184073;0.073133;0.223852
2019-03-19T05:00:34+01:00;0.185368;0.074348;0.224879
2019-03-19T05:00:41+01:00;0.184567;0.074841;0.224311
2019-03-19T05:00:42+01:00;0.184384;0.073326;0.223445
2019-03-19T05:00:47+01:00;null;null;0.221234
2019-03-19T05:00:48+01:00;0.184388;0.074247;0.222719
2019-03-19T05:00:49+01:00;0.184688;0.073919;0.222437
2019-03-19T05:00:58+01:00;0.183642;0.07374;0.220772
2019-03-19T05:00:59+01:00;0.184418;0.073943;0.220898
2019-03-19T05:01:04+01:00;0.184603;0.074244;0.220804
2019-03-19T05:01:05+01:00;0.1838;0.074123;0.220216
2019-03-19T05:01:06+01:00;0.184397;0.073433;0.221112
2019-03-19T05:01:13+01:00;0.184123;0.073338;0.22006
2019-03-19T05:01:14+01:00;0.184042;0.073505;0.219295
2019-03-19T05:01:15+01:00;0.184022;0.073914;0.219851
2019-03-19T05:01:20+01:00;0.183899;0.073712;0.21957
2019-03-19T05:01:21+01:00;0.183901;0.073749;0.220017
2019-03-19T05:01:24+01:00;0.184188;0.07387;0.219506
2019-03-19T05:01:25+01:00;0.184221;0.073826;0.218682
2019-03-19T05:01:30+01:00;null;null;0.218613
2019-03-19T05:01:31+01:00;0.184248;0.074477;0.218488
2019-03-19T05:01:32+01:00;0.184405;0.07351;0.21846
2019-03-19T05:01:37+01:00;0.183779;0.073281;0.217855
2019-03-19T05:01:38+01:00;0.183943;0.074856;0.219191
2019-03-19T05:01:48+01:00;0.184312;0.073777;0.218178
2019-03-19T05:01:49+01:00;0.184162;0.073157;0.217797
2019-03-19T05:01:54+01:00;0.184352;0.073641;0.218135
2019-03-19T05:01:55+01:00;0.184405;0.073158;0.218032
2019-03-19T05:02:01+01:00;0.184341;0.073845;0.218182
2019-03-19T05:02:02+01:00;0.184559;0.073883;0.217696
2019-03-19T05:02:05+01:00;0.184303;0.074;0.217976
2019-03-19T05:02:06+01:00;0.184256;0.074266;0.217709
2019-03-19T05:02:11+01:00;0.184312;0.07427;0.218433
2019-03-19T05:02:12+01:00;0.184384;0.07389;0.217393
2019-03-19T05:02:13+01:00;0.184171;null;null
2019-03-19T05:02:15+01:00;0.184551;0.07386;0.217501
2019-03-19T05:02:16+01:00;0.184068;0.073642;0.217133
2019-03-19T05:02:17+01:00;0.184253;0.073184;0.217134
2019-03-19T05:02:18+01:00;0.184589;0.073915;0.217593
2019-03-19T05:02:19+01:00;0.184134;0.07326;0.217452
2019-03-19T05:02:22+01:00;0.184562;0.073971;0.218768
2019-03-19T05:02:23+01:00;0.183677;0.073382;0.218151
2019-03-19T05:02:28+01:00;1.831726;0.071734;0.218298
2019-03-19T05:02:29+01:00;1.825333;0.070065;0.217419
2019-03-19T05:02:30+01:00;1.826314;0.071126;0.217896
2019-03-19T05:02:35+01:00;1.82096;0.070039;0.217335
2019-03-19T05:02:36+01:00;1.820637;0.070767;0.21661
2019-03-19T05:02:41+01:00;1.81612;0.071042;0.216513
2019-03-19T05:02:42+01:00;1.814305;0.070331;0.216458
2019-03-19T05:02:43+01:00;1.813751;0.07137;0.217038
2019-03-19T05:02:45+01:00;null;0.070457;0.216552
2019-03-19T05:02:46+01:00;1.809519;0.070075;0.216906
2019-03-19T05:02:47+01:00;1.810637;0.070836;0.216086
2019-03-19T05:02:52+01:00;1.807074;0.070382;0.217128
2019-03-19T05:02:53+01:00;1.805591;0.070306;0.216952
2019-03-19T05:02:58+01:00;1.80509;0.070787;0.216619
2019-03-19T05:02:59+01:00;1.804325;0.070911;0.216596
2019-03-19T05:03:00+01:00;1.802731;0.07084;0.216205
2019-03-19T05:03:03+01:00;1.801573;0.070809;0.21669
2019-03-19T05:03:04+01:00;1.801321;0.070964;0.216543
2019-03-19T05:03:05+01:00;1.802068;0.070429;0.216089
2019-03-19T05:03:06+01:00;1.802568;0.070919;0.216529
2019-03-19T05:03:09+01:00;1.802168;0.071532;0.215877
2019-03-19T05:03:10+01:00;1.80005;0.069839;0.215692
2019-03-19T05:03:16+01:00;1.800853;0.070625;0.216777
2019-03-19T05:03:17+01:00;1.800563;0.070488;0.216048
2019-03-19T05:03:20+01:00;1.799749;0.071107;0.215398
2019-03-19T05:03:21+01:00;1.799257;0.071296;0.21598
2019-03-19T05:03:22+01:00;1.798362;0.070545;0.215798
2019-03-19T05:03:23+01:00;1.80034;0.071311;0.215609
2019-03-19T05:03:26+01:00;1.799481;0.070417;0.216254
2019-03-19T05:03:27+01:00;1.799878;0.07144;0.215884
2019-03-19T05:03:33+01:00;1.799538;0.071353;0.215662
2019-03-19T05:03:34+01:00;1.798528;0.070601;0.213779
2019-03-19T05:03:39+01:00;1.799077;0.070844;0.215265
2019-03-19T05:03:40+01:00;1.79828;0.071019;0.215144
2019-03-19T05:03:46+01:00;1.799076;0.070912;0.215021
2019-03-19T05:03:47+01:00;1.799442;0.071155;0.216465
2019-03-19T05:03:50+01:00;1.799363;0.071859;0.214809
2019-03-19T05:03:51+01:00;1.797674;0.070287;0.215506
2019-03-19T05:03:56+01:00;1.798295;0.069342;0.215174
2019-03-19T05:03:57+01:00;1.798819;0.071139;0.215888
2019-03-19T05:03:58+01:00;1.79797;0.070405;null
2019-03-19T05:04:00+01:00;1.798023;0.071369;0.215341
2019-03-19T05:04:01+01:00;1.797868;0.070729;0.214409
2019-03-19T05:04:02+01:00;1.797761;0.070807;0.213887
2019-03-19T05:04:03+01:00;1.796461;0.070773;0.212405
2019-03-19T05:04:04+01:00;1.798274;0.070271;0.213344
2019-03-19T05:04:07+01:00;1.799016;0.07143;0.214478
2019-03-19T05:04:08+01:00;1.796988;0.070418;0.21434
2019-03-19T05:04:13+01:00;1.796834;0.070964;0.214014
2019-03-19T05:04:14+01:00;1.79755;0.070563;0.214497
2019-03-19T05:04:15+01:00;1.797649;0.071487;0.215486
2019-03-19T05:04:17+01:00;1.796348;0.070373;0.213606
2019-03-19T05:04:18+01:00;1.797151;0.070762;0.214156
2019-03-19T05:04:19+01:00;1.797554;0.071026;0.213554
2019-03-19T05:04:20+01:00;1.798063;0.071226;0.213697
2019-03-19T05:04:21+01:00;1.797183;0.070809;0.213645
2019-03-19T05:04:24+01:00;1.79687;0.07075;0.215061
2019-03-19T05:04:25+01:00;1.797705;0.071065;0.214014
2019-03-19T05:04:26+01:00;1.798069;0.071107;0.214109
2019-03-19T05:04:27+01:00;1.798786;0.071749;0.215221
2019-03-19T05:04:28+01:00;1.798324;0.071372;0.214258
2019-03-19T05:04:30+01:00;null;null;0.213898
2019-03-19T05:04:31+01:00;1.796153;0.071055;0.214979
2019-03-19T05:04:32+01:00;1.798173;0.071327;0.214554
2019-03-19T05:04:33+01:00;1.798174;0.071429;0.213304
2019-03-19T05:04:34+01:00;1.79619;0.070349;0.213494
2019-03-19T05:04:37+01:00;1.79779;0.071115;0.213445
2019-03-19T05:04:38+01:00;1.795257;0.070016;0.214139
2019-03-19T05:04:41+01:00;1.799156;0.071629;0.213187
2019-03-19T05:04:42+01:00;1.798609;0.071226;0.213754
2019-03-19T05:04:43+01:00;1.797022;0.07107;0.215203
2019-03-19T05:04:44+01:00;1.799369;0.071055;0.214423
2019-03-19T05:04:45+01:00;1.799243;0.071767;0.21321
2019-03-19T05:04:48+01:00;1.796031;0.070528;0.213921
2019-03-19T05:04:49+01:00;1.799289;0.071306;0.213063
2019-03-19T05:04:50+01:00;1.796858;0.070206;0.21359
2019-03-19T05:04:51+01:00;1.798038;0.071138;0.213025
2019-03-19T05:04:54+01:00;1.796534;0.071984;0.027417
2019-03-19T05:04:55+01:00;1.799003;0.072611;0.027693
2019-03-19T05:05:01+01:00;1.79889;0.072126;0.026107
2019-03-19T05:05:02+01:00;1.798925;0.072806;0.028008
2019-03-19T05:05:05+01:00;1.796973;0.072283;0.026706
2019-03-19T05:05:06+01:00;1.79665;0.071974;0.025503
2019-03-19T05:05:07+01:00;1.797273;0.07204;0.025969
2019-03-19T05:05:08+01:00;1.799008;0.07313;0.026223
2019-03-19T05:05:11+01:00;1.799665;0.072716;0.026307
2019-03-19T05:05:12+01:00;1.797709;0.071804;0.027415
2019-03-19T05:05:13+01:00;1.798732;null;0.028218
2019-03-19T05:05:14+01:00;1.799684;0.072448;0.026801
2019-03-19T05:05:15+01:00;1.795953;0.071139;0.027696
2019-03-19T05:05:18+01:00;1.797436;0.071654;0.026969
2019-03-19T05:05:19+01:00;1.799737;0.073562;0.02606
2019-03-19T05:05:20+01:00;1.796471;0.071099;0.028015
2019-03-19T05:05:21+01:00;1.799396;0.072663;0.026329
2019-03-19T05:05:24+01:00;1.798044;0.072747;0.025028
2019-03-19T05:05:25+01:00;1.7969;0.071827;0.027906
2019-03-19T05:05:28+01:00;1.802233;0.072549;0.028544
2019-03-19T05:05:29+01:00;1.7996;0.072673;0.027029
2019-03-19T05:05:30+01:00;1.799744;0.072787;0.028152
2019-03-19T05:05:31+01:00;1.797013;0.071437;0.025112
2019-03-19T05:05:32+01:00;1.797473;0.071909;0.02711
2019-03-19T05:05:35+01:00;1.797874;0.071372;0.02629
2019-03-19T05:05:36+01:00;1.800389;0.073287;0.027918
2019-03-19T05:05:37+01:00;1.797842;0.071329;0.028363
2019-03-19T05:05:38+01:00;1.79836;0.071551;0.028016
2019-03-19T05:05:41+01:00;1.798727;0.072017;0.027303
2019-03-19T05:05:42+01:00;1.79762;0.071145;0.028057
2019-03-19T05:05:45+01:00;1.801286;0.072859;0.02713
2019-03-19T05:05:46+01:00;1.800359;0.072592;0.025719
2019-03-19T05:05:47+01:00;1.800297;0.072782;0.02596
2019-03-19T05:05:48+01:00;1.798275;0.071456;0.027365
2019-03-19T05:05:49+01:00;1.798813;0.071538;0.025399
2019-03-19T05:05:51+01:00;1.799403;0.072397;0.025995
2019-03-19T05:05:52+01:00;1.800085;0.072406;0.025687
2019-03-19T05:05:53+01:00;1.799843;0.072057;0.027373
2019-03-19T05:05:54+01:00;1.800694;0.073225;0.026547
2019-03-19T05:05:55+01:00;1.798105;0.0714;0.027942
2019-03-19T05:05:58+01:00;1.801124;0.072912;0.026154
2019-03-19T05:05:59+01:00;1.798705;0.072304;0.026449
2019-03-19T05:06:00+01:00;1.799057;null;0.027832
2019-03-19T05:06:01+01:00;1.799568;0.071215;0.025893
2019-03-19T05:06:02+01:00;1.800384;0.072888;0.025913
2019-03-19T05:06:05+01:00;1.799078;0.072838;0.026146
2019-03-19T05:06:06+01:00;1.799602;0.073012;0.027626
2019-03-19T05:06:11+01:00;1.797294;0.072366;0.028169
2019-03-19T05:06:12+01:00;1.797362;0.071479;0.028685
2019-03-19T05:06:15+01:00;1.799347;0.072847;0.028916
2019-03-19T05:06:16+01:00;1.797382;0.07175;0.028888
2019-03-19T05:06:17+01:00;1.797116;0.071716;0.026513
2019-03-19T05:06:18+01:00;1.797887;0.071569;0.02755
2019-03-19T05:06:19+01:00;1.798483;0.072496;0.026513
2019-03-19T05:06:22+01:00;1.796485;0.071223;0.027742
2019-03-19T05:06:23+01:00;1.796085;0.071375;0.02618
2019-03-19T05:06:28+01:00;1.795503;0.071166;0.026994
2019-03-19T05:06:29+01:00;1.795336;0.071145;0.02785
2019-03-19T05:06:30+01:00;1.795767;0.071517;0.025264
2019-03-19T05:06:32+01:00;1.796529;0.0716;0.028157
2019-03-19T05:06:33+01:00;1.796558;0.072895;0.026335
2019-03-19T05:06:34+01:00;1.797493;0.072372;0.025498
2019-03-19T05:06:35+01:00;1.798385;0.072729;0.026908
2019-03-19T05:06:36+01:00;1.797503;0.072527;0.027276
2019-03-19T05:06:38+01:00;1.795776;0.071616;0.028505
